ID,Department,Region,Education,Gender,Recruitment_Channel,Age,Number_of_Previous_Companies,Years_of_Service
938,Sales & Marketing,4,Master's & above,Male,Sourcing,50,1,10
7554,Sales & Marketing,28,Master's & above,Male,Sourcing,34,1,7
3072,R&D,22,Master's & above,Male,Sourcing,26,2,1
1374,Sales & Marketing,2,Master's & above,Female,Other,34,1,6
7336,Technology,2,Bachelor's,Male,Other,51,2,5
828,Sales & Marketing,7,Bachelor's,Male,Sourcing,31,2,5
7799,Finance,22,Bachelor's,Male,Sourcing,25,1,2
2913,Analytics,22,Bachelor's,Male,Sourcing,28,1,3
6475,Sales & Marketing,1,Master's & above,Female,Sourcing,32,1,4
3827,Sales & Marketing,11,Bachelor's,Male,Sourcing,41,1,15
4866,R&D,11,Bachelor's,Male,Sourcing,31,More than 3,4
4882,Sales & Marketing,2,Master's & above,Male,Other,51,1,24
1574,Technology,7,Bachelor's,Female,Other,31,1,3
5807,Technology,2,Master's & above,Male,Other,40,1,5
1697,Procurement,7,Master's & above,Male,Other,42,2,4
6672,Procurement,1,Bachelor's,Male,Sourcing,28,1,5
3509,Technology,2,Master's & above,Female,Other,60,1,31
3702,Sales & Marketing,14,Bachelor's,Male,Other,30,1,7
9646,Technology,31,Bachelor's,Male,Other,30,3,3
5841,HR,2,Master's & above,Male,Sourcing,54,1,20
6338,Sales & Marketing,22,Bachelor's,Male,Sourcing,28,1,3
4241,Procurement,8,Bachelor's,Female,Other,28,1,6
1951,Finance,2,Master's & above,Male,Other,45,1,5
4540,Technology,13,Master's & above,Female,Other,35,1,4
348,Sales & Marketing,2,Master's & above,Female,Other,54,1,24
8497,Sales & Marketing,7,,Male,Other,21,1,1
8611,HR,31,Bachelor's,Female,Sourcing,28,1,1
2934,Procurement,13,Bachelor's,Female,Sourcing,34,1,2
5520,Technology,33,Master's & above,Male,Other,46,1,17
8869,Operations,19,Bachelor's,Female,Sourcing,36,1,4
502,Analytics,26,Master's & above,Male,Sourcing,35,1,8
2752,Technology,24,Bachelor's,Male,Sourcing,29,1,1
3895,Procurement,19,Bachelor's,Male,Sourcing,37,1,6
2485,Procurement,2,Bachelor's,Male,Sourcing,37,1,9
3973,Sales & Marketing,15,Bachelor's,Male,Other,35,1,4
8310,Sales & Marketing,14,Bachelor's,Male,Sourcing,34,1,7
6117,Finance,22,Bachelor's,Male,Sourcing,28,1,2
3413,Sales & Marketing,7,Bachelor's,Male,Other,42,3,13
7419,Procurement,22,Bachelor's,Female,Other,27,1,1
9140,Finance,2,Bachelor's,Male,Other,50,1,7
4314,Technology,31,Bachelor's,Male,Sourcing,27,2,1
6081,Sales & Marketing,2,Bachelor's,Female,Sourcing,27,1,3
8359,Sales & Marketing,2,Bachelor's,Male,Other,47,1,5
9741,Operations,6,Bachelor's,Female,Sourcing,38,1,4
7622,Procurement,7,Master's & above,Female,Other,37,3,8
1447,Sales & Marketing,6,Bachelor's,Male,Sourcing,37,1,7
3985,HR,23,Bachelor's,Male,Other,33,1,5
7151,Operations,15,Bachelor's,Male,Sourcing,48,1,19
8218,Operations,1,Bachelor's,Female,Sourcing,32,1,6
8974,Operations,7,Bachelor's,Male,Other,44,1,17
3059,Procurement,7,Bachelor's,Male,Other,39,1,6
4040,Procurement,13,Master's & above,Male,Other,47,1,15
5370,Analytics,2,,Male,Sourcing,32,1,4
6973,Technology,5,Bachelor's,Female,Sourcing,27,1,1
9959,Operations,29,Bachelor's,Male,Other,34,2,2
5539,Sales & Marketing,2,,Male,Other,24,2,2
9601,Operations,2,Below Secondary,Male,Other,25,1,3
8390,Technology,2,Bachelor's,Male,Sourcing,36,1,4
3084,Technology,26,Bachelor's,Male,Sourcing,39,1,12
1579,Analytics,22,Bachelor's,Male,Other,31,2,3
9692,Operations,27,Master's & above,Male,Other,35,1,3
9872,Operations,7,Bachelor's,Female,Sourcing,40,1,14
3386,Procurement,29,Master's & above,Male,Sourcing,35,1,3
9705,Sales & Marketing,29,Bachelor's,Male,Other,34,1,4
5570,Sales & Marketing,27,Master's & above,Male,Sourcing,35,1,7
526,Sales & Marketing,2,Bachelor's,Male,Sourcing,44,1,16
733,Procurement,2,Master's & above,Male,Other,42,1,4
4295,HR,22,Below Secondary,Female,Other,23,1,1
9441,Analytics,19,Bachelor's,Male,Other,30,1,4
3466,Procurement,2,,Female,Other,31,1,8
7467,Procurement,26,Bachelor's,Male,Other,38,1,2
6580,Technology,22,Master's & above,Female,Sourcing,35,1,4
8610,Technology,2,Bachelor's,Female,Other,59,1,28
9893,Operations,17,Bachelor's,Female,Sourcing,31,1,6
3457,Operations,23,Bachelor's,Male,Other,29,1,4
6158,Sales & Marketing,7,,Male,Other,24,1,2
1830,Technology,10,Bachelor's,Male,Sourcing,34,1,4
3756,Sales & Marketing,4,Bachelor's,Male,Other,29,1,1
4187,Operations,22,Master's & above,Female,Other,45,1,6
7572,Technology,20,Master's & above,Male,Other,38,2,6
9851,Analytics,24,Bachelor's,Male,Other,28,1,4
3520,Sales & Marketing,10,Master's & above,Male,Other,36,1,10
6590,Sales & Marketing,12,Bachelor's,Female,Sourcing,27,1,1
3971,Operations,26,Master's & above,Female,Other,49,1,8
8074,Technology,22,Bachelor's,Male,Referred,31,1,5
3199,Operations,22,Master's & above,Female,Other,36,2,4
4704,Sales & Marketing,4,Master's & above,Male,Other,57,1,12
1035,Procurement,22,Master's & above,Male,Other,45,1,14
4017,Technology,22,Master's & above,Male,Sourcing,42,1,6
1172,Procurement,2,Bachelor's,Female,Other,34,More than 3,4
8413,Procurement,22,Bachelor's,Male,Other,31,More than 3,3
7286,Sales & Marketing,21,Bachelor's,Male,Other,29,1,7
7633,Finance,2,Bachelor's,Male,Other,38,1,10
2803,Operations,4,Master's & above,Male,Sourcing,30,1,1
4859,Legal,2,Bachelor's,Male,Other,33,1,3
652,Technology,14,Bachelor's,Male,Other,29,1,4
2490,Operations,7,Bachelor's,Male,Other,35,2,7
2586,Sales & Marketing,11,Bachelor's,Male,Other,35,1,2
7167,Analytics,26,Bachelor's,Male,Other,40,1,12
8275,HR,2,Bachelor's,Female,Referred,25,1,1
8516,Operations,32,Bachelor's,Female,Sourcing,32,1,3
3431,Sales & Marketing,2,Master's & above,Female,Other,54,1,27
3081,Sales & Marketing,31,Master's & above,Male,Other,48,2,15
3649,Sales & Marketing,2,Bachelor's,Male,Other,41,2,9
860,Sales & Marketing,16,,Female,Other,24,2,1
2466,Operations,11,Bachelor's,Male,Sourcing,29,1,4
4760,Operations,4,Bachelor's,Female,Other,34,3,10
2715,Sales & Marketing,28,Bachelor's,Male,Sourcing,41,1,3
3934,Technology,22,Bachelor's,Male,Sourcing,52,1,19
4293,Operations,22,Bachelor's,Male,Sourcing,26,2,4
2845,Technology,26,Master's & above,Male,Sourcing,32,1,8
5351,Finance,15,Bachelor's,Male,Sourcing,34,1,3
5621,Sales & Marketing,22,Bachelor's,Male,Other,27,More than 3,4
1093,Analytics,22,,Male,Other,28,1,5
1945,Technology,22,Bachelor's,Male,Sourcing,27,2,3
2705,Analytics,21,Bachelor's,Male,Other,33,1,3
4158,Operations,8,Master's & above,Female,Other,44,2,11
4517,Sales & Marketing,2,Bachelor's,Male,Sourcing,34,2,7
2685,Technology,15,Master's & above,Female,Other,31,1,5
4057,Sales & Marketing,34,Bachelor's,Male,Other,28,2,1
7956,Technology,13,Bachelor's,Male,Referred,31,2,5
4694,R&D,2,Master's & above,Female,Other,36,1,9
818,Sales & Marketing,13,Bachelor's,Male,Sourcing,44,1,17
7845,Technology,2,Master's & above,Male,Other,59,1,13
1527,Sales & Marketing,2,Bachelor's,Male,Other,46,1,4
7476,Procurement,22,Bachelor's,Female,Sourcing,28,3,1
9633,Operations,2,Master's & above,Female,Other,39,1,3
954,Analytics,32,Bachelor's,Male,Other,38,1,9
8381,Operations,31,Bachelor's,Male,Sourcing,45,1,18
9127,Operations,15,Master's & above,Female,Other,51,1,7
7686,Analytics,7,Bachelor's,Male,Other,42,1,9
3316,Sales & Marketing,22,Bachelor's,Male,Other,34,1,3
8858,Technology,12,Bachelor's,Male,Sourcing,28,1,1
5154,Analytics,26,Bachelor's,Male,Sourcing,36,1,9
9285,Operations,13,Bachelor's,Male,Sourcing,35,1,7
2005,Sales & Marketing,2,,Male,Sourcing,23,2,1
4720,Sales & Marketing,16,Bachelor's,Male,Sourcing,43,1,13
5522,Sales & Marketing,3,Master's & above,Male,Other,33,1,9
548,Sales & Marketing,15,Bachelor's,Male,Sourcing,34,2,5
4620,Operations,19,Master's & above,Female,Other,41,1,7
5607,Operations,25,Bachelor's,Female,Other,38,1,5
6884,Sales & Marketing,7,Master's & above,Male,Other,44,1,4
2482,Analytics,2,,Male,Sourcing,32,2,3
6809,Technology,2,Bachelor's,Female,Sourcing,32,2,4
8760,Operations,2,Bachelor's,Female,Other,40,2,7
6961,Sales & Marketing,2,Bachelor's,Female,Sourcing,27,1,3
709,HR,2,Master's & above,Male,Other,40,1,12
9914,Sales & Marketing,29,Bachelor's,Male,Sourcing,26,2,3
2536,Analytics,28,Master's & above,Male,Other,33,2,7
6870,Finance,22,Master's & above,Male,Other,33,2,8
1200,Operations,7,Master's & above,Male,Sourcing,36,2,10
5469,Technology,23,Bachelor's,Male,Sourcing,32,1,6
8342,HR,2,Bachelor's,Male,Other,31,2,4
4970,Analytics,6,Bachelor's,Female,Other,32,1,4
1683,Finance,7,Master's & above,Male,Sourcing,31,2,3
904,Technology,5,Master's & above,Male,Sourcing,48,1,8
9004,Sales & Marketing,2,Bachelor's,Male,Other,25,1,2
3459,Sales & Marketing,10,Bachelor's,Male,Other,30,1,4
6288,Sales & Marketing,15,Bachelor's,Male,Sourcing,32,1,5
8287,R&D,23,Bachelor's,Male,Sourcing,34,1,3
3229,Procurement,7,Master's & above,Male,Other,44,1,6
5717,HR,12,Bachelor's,Male,Sourcing,31,1,3
7049,Finance,2,Bachelor's,Male,Sourcing,35,2,3
454,Procurement,31,Bachelor's,Female,Sourcing,29,2,2
6609,Technology,11,Bachelor's,Male,Other,25,2,1
7748,Operations,29,Bachelor's,Male,Sourcing,48,1,2
9158,Technology,2,Bachelor's,Female,Sourcing,34,1,3
9918,Operations,22,Master's & above,Male,Sourcing,43,2,6
2569,Analytics,2,Master's & above,Male,Other,50,1,23
479,Analytics,2,Bachelor's,Male,Other,37,1,10
2531,Operations,2,Master's & above,Female,Other,36,2,7
581,Operations,7,Bachelor's,Male,Other,31,1,7
1425,Operations,27,Bachelor's,Male,Sourcing,25,1,1
2773,Sales & Marketing,26,Bachelor's,Male,Sourcing,34,1,7
705,Operations,22,Master's & above,Male,Other,35,3,4
2313,Sales & Marketing,17,Master's & above,Male,Sourcing,39,1,7
2768,Operations,2,Bachelor's,Male,Sourcing,40,1,7
7131,Operations,25,Bachelor's,Female,Sourcing,29,1,2
442,Sales & Marketing,13,Bachelor's,Male,Sourcing,30,1,4
501,Sales & Marketing,26,Bachelor's,Female,Other,29,More than 3,4
5137,Operations,10,Bachelor's,Female,Other,34,1,7
2665,HR,27,Bachelor's,Male,Other,32,1,3
7775,Procurement,22,Bachelor's,Male,Other,29,2,2
9415,Legal,2,Master's & above,Female,Other,55,3,16
9859,Procurement,26,Bachelor's,Male,Other,33,3,3
4452,Operations,2,Master's & above,Female,Other,46,1,2
7866,Sales & Marketing,13,,Male,Sourcing,28,1,4
8122,Procurement,2,Bachelor's,Female,Other,27,1,4
5596,Sales & Marketing,14,Master's & above,Male,Sourcing,39,1,4
4885,Procurement,4,Bachelor's,Male,Other,26,1,3
2747,Finance,4,Master's & above,Male,Other,35,1,7
7021,Sales & Marketing,25,Master's & above,Male,Other,40,1,19
3380,Technology,26,Bachelor's,Male,Other,28,1,2
7506,Procurement,17,Master's & above,Female,Sourcing,53,1,5
6387,Sales & Marketing,2,Bachelor's,Male,Sourcing,50,1,7
3894,Sales & Marketing,22,Master's & above,Male,Other,48,2,11
5556,Operations,22,Master's & above,Male,Sourcing,51,1,9
8226,Sales & Marketing,22,Bachelor's,Male,Other,29,3,5
4400,Operations,21,Bachelor's,Female,Other,37,1,7
1742,Sales & Marketing,2,Master's & above,Male,Sourcing,36,1,9
2738,Operations,27,Bachelor's,Male,Other,36,1,7
4610,Sales & Marketing,28,Master's & above,Female,Other,34,1,8
5836,Analytics,28,Master's & above,Male,Sourcing,37,1,7
6254,HR,2,Bachelor's,Female,Other,48,1,5
812,Analytics,22,Master's & above,Male,Sourcing,30,1,7
1529,Sales & Marketing,28,Bachelor's,Male,Sourcing,29,1,3
1715,Procurement,2,Master's & above,Male,Other,48,1,16
3078,Sales & Marketing,22,Bachelor's,Male,Sourcing,26,0,3
7595,Technology,2,Master's & above,Male,Other,35,1,10
2415,Finance,28,Master's & above,Male,Sourcing,31,2,4
9980,Operations,26,Below Secondary,Male,Sourcing,25,1,1
2926,Sales & Marketing,2,Bachelor's,Female,Sourcing,44,1,7
8073,Procurement,23,Bachelor's,Male,Other,32,1,8
209,Sales & Marketing,29,Bachelor's,Male,Sourcing,43,1,14
8823,Analytics,2,Bachelor's,Male,Sourcing,26,1,3
1701,Sales & Marketing,2,Bachelor's,Male,Other,56,1,5
2613,Analytics,7,Bachelor's,Male,Other,40,1,9
5592,Technology,26,Bachelor's,Male,Sourcing,38,1,7
9559,Analytics,8,Bachelor's,Male,Sourcing,31,1,2
5854,Technology,22,Bachelor's,Male,Sourcing,34,1,7
4861,Sales & Marketing,2,,Female,Sourcing,28,1,1
8367,Sales & Marketing,2,Master's & above,Male,Other,55,1,25
168,HR,2,Master's & above,Female,Other,45,1,4
5260,Analytics,15,Master's & above,Male,Sourcing,38,2,3
653,Sales & Marketing,12,Bachelor's,Male,Other,37,1,2
1113,Sales & Marketing,30,Bachelor's,Male,Sourcing,28,1,1
2985,Sales & Marketing,14,Bachelor's,Male,Other,37,1,4
6426,Technology,7,Master's & above,Female,Sourcing,40,2,9
5603,HR,15,Bachelor's,Female,Sourcing,28,1,6
6036,Analytics,31,Bachelor's,Male,Other,28,1,1
5623,Sales & Marketing,26,Master's & above,Male,Other,45,1,4
6173,Analytics,25,Master's & above,Male,Sourcing,32,1,4
1546,Procurement,16,Bachelor's,Male,Sourcing,32,1,5
2406,Operations,22,Master's & above,Male,Other,34,1,7
5789,Operations,32,Bachelor's,Male,Other,41,1,6
8538,Sales & Marketing,13,Bachelor's,Male,Other,34,1,3
219,HR,2,Bachelor's,Male,Other,49,1,6
240,Sales & Marketing,27,Bachelor's,Male,Other,39,1,10
1350,Finance,28,Bachelor's,Male,Other,30,1,3
2798,Technology,31,,Female,Sourcing,27,1,4
3058,Sales & Marketing,2,Bachelor's,Male,Other,23,1,2
5531,Finance,2,Bachelor's,Male,Other,26,1,1
7256,Analytics,2,Bachelor's,Male,Other,58,2,7
2600,Procurement,2,Bachelor's,Male,Other,31,3,2
4757,Analytics,7,Master's & above,Male,Other,39,2,4
8533,Legal,26,Bachelor's,Male,Other,44,1,13
2332,Analytics,22,,Female,Other,28,1,5
3614,Analytics,29,Bachelor's,Male,Sourcing,33,1,2
4933,Operations,15,Bachelor's,Female,Sourcing,34,1,6
4443,Procurement,2,Bachelor's,Female,Other,48,1,13
7664,Procurement,15,Master's & above,Female,Other,44,1,4
6702,Legal,2,Bachelor's,Male,Other,28,1,2
9131,Finance,2,Bachelor's,Male,Sourcing,30,1,1
4113,Operations,4,Bachelor's,Male,Other,40,1,11
2930,Sales & Marketing,7,Bachelor's,Male,Other,44,2,11
8586,Sales & Marketing,2,Bachelor's,Female,Sourcing,38,1,9
7827,Procurement,2,Bachelor's,Female,Other,52,1,3
743,Technology,2,Bachelor's,Female,Other,38,1,3
9156,Technology,33,Bachelor's,Male,Sourcing,27,1,3
9495,Sales & Marketing,26,Bachelor's,Male,Sourcing,33,1,7
8664,Operations,2,,Female,Other,29,1,1
1515,Sales & Marketing,30,Bachelor's,Male,Sourcing,31,1,4
5915,Operations,15,Bachelor's,Female,Other,43,1,14
7938,Sales & Marketing,19,Bachelor's,Male,Sourcing,43,1,7
1087,Operations,24,Bachelor's,Male,Sourcing,31,1,4
6934,Analytics,22,Bachelor's,Female,Other,28,1,5
3633,Sales & Marketing,22,Bachelor's,Male,Other,28,3,4
481,Finance,30,Bachelor's,Male,Sourcing,26,3,4
775,Sales & Marketing,27,Bachelor's,Male,Sourcing,37,1,8
6348,Legal,22,Bachelor's,Male,Referred,31,1,6
6690,Procurement,1,Bachelor's,Male,Other,29,1,1
8738,Sales & Marketing,17,Bachelor's,Male,Sourcing,32,1,2
9868,Sales & Marketing,17,Bachelor's,Male,Other,32,2,3
7341,Procurement,20,Bachelor's,Female,Other,31,1,5
2278,Technology,2,Bachelor's,Female,Sourcing,30,1,3
3568,Technology,2,Bachelor's,Male,Sourcing,58,1,4
4669,Operations,2,Bachelor's,Female,Other,47,1,13
3550,HR,2,Master's & above,Female,Sourcing,59,1,15
3030,Sales & Marketing,17,Bachelor's,Male,Sourcing,41,1,6
3287,Sales & Marketing,4,Master's & above,Male,Other,47,2,13
9373,Analytics,22,Bachelor's,Female,Other,28,2,5
226,Sales & Marketing,20,Bachelor's,Male,Other,34,1,8
2771,Sales & Marketing,2,Bachelor's,Male,Other,32,2,6
4288,HR,22,Master's & above,Male,Other,38,1,6
2529,Sales & Marketing,7,Bachelor's,Male,Other,24,1,1
8225,Operations,27,Bachelor's,Male,Other,41,1,13
1563,Operations,17,Bachelor's,Female,Sourcing,33,2,2
2407,Sales & Marketing,2,,Male,Other,25,1,4
6141,Operations,2,Bachelor's,Female,Other,55,1,12
5634,Operations,22,Bachelor's,Female,Sourcing,24,1,1
1828,Sales & Marketing,13,Bachelor's,Male,Sourcing,30,1,5
5168,Sales & Marketing,30,Bachelor's,Male,Sourcing,30,1,5
4075,Analytics,15,Bachelor's,Male,Other,36,1,2
284,Technology,2,Bachelor's,Female,Other,59,1,16
3462,Procurement,2,Bachelor's,Female,Other,49,1,6
9385,Sales & Marketing,3,Bachelor's,Male,Other,30,1,5
1939,Procurement,22,Bachelor's,Female,Other,27,1,2
1996,Sales & Marketing,32,Bachelor's,Male,Other,33,3,6
3211,Operations,13,Bachelor's,Male,Other,39,1,4
9649,Sales & Marketing,26,,Male,Other,30,1,2
7939,R&D,26,Master's & above,Male,Other,28,1,3
5666,HR,26,Bachelor's,Male,Other,29,1,4
8096,Procurement,16,Master's & above,Female,Sourcing,33,1,4
1438,Technology,2,Bachelor's,Female,Referred,26,1,2
8396,Sales & Marketing,26,Bachelor's,Male,Sourcing,48,1,6
3844,Analytics,15,Bachelor's,Male,Other,37,1,10
8366,R&D,25,Bachelor's,Male,Sourcing,32,1,7
2297,Sales & Marketing,25,Bachelor's,Male,Other,32,1,6
2646,R&D,26,Master's & above,Male,Other,30,2,4
3193,Operations,10,Bachelor's,Female,Other,31,1,7
8881,Operations,32,Bachelor's,Female,Other,32,1,6
3039,Sales & Marketing,2,Bachelor's,Male,Sourcing,32,2,7
9969,Operations,2,Bachelor's,Female,Referred,33,1,7
920,Finance,22,Bachelor's,Male,Other,29,2,1
8325,HR,22,Master's & above,Male,Sourcing,37,1,2
4712,Technology,2,Bachelor's,Female,Sourcing,39,1,7
6109,Operations,22,Bachelor's,Female,Other,33,1,8
8348,Analytics,7,Master's & above,Male,Other,41,1,9
692,Procurement,15,Bachelor's,Female,Sourcing,30,1,2
6295,Sales & Marketing,16,Bachelor's,Male,Other,40,1,8
2834,Operations,22,Bachelor's,Female,Sourcing,35,1,10
4806,HR,2,Below Secondary,Male,Sourcing,20,1,1
3839,Sales & Marketing,2,,Male,Other,38,1,4
3995,Sales & Marketing,2,Master's & above,Male,Sourcing,37,1,10
1193,Technology,2,Master's & above,Female,Other,31,1,7
9237,Analytics,19,Bachelor's,Male,Sourcing,34,1,6
912,Finance,10,Master's & above,Male,Other,31,1,4
6625,Operations,2,Bachelor's,Female,Other,54,1,16
7611,Sales & Marketing,31,Bachelor's,Female,Other,25,3,1
1271,Sales & Marketing,2,Bachelor's,Female,Other,39,1,14
2080,Operations,21,Bachelor's,Male,Other,32,1,5
6262,Sales & Marketing,21,Master's & above,Male,Sourcing,33,1,8
6086,R&D,7,Bachelor's,Male,Sourcing,30,1,2
2573,R&D,2,Master's & above,Male,Sourcing,35,1,8
6352,HR,22,Below Secondary,Female,Sourcing,23,2,2
6885,Sales & Marketing,28,Bachelor's,Female,Other,27,1,5
6130,Sales & Marketing,3,Bachelor's,Male,Other,35,1,3
9499,Analytics,29,Bachelor's,Female,Other,32,1,4
4160,Analytics,25,Bachelor's,Male,Other,31,2,4
2419,Operations,11,Bachelor's,Male,Other,32,1,6
5361,Finance,16,Bachelor's,Male,Sourcing,34,1,5
9693,Operations,2,Bachelor's,Female,Other,43,1,11
4330,Operations,31,Bachelor's,Male,Sourcing,33,1,5
2184,Operations,15,Bachelor's,Male,Other,35,1,7
6815,Analytics,19,Bachelor's,Male,Other,34,1,9
8563,Procurement,15,Master's & above,Female,Sourcing,47,1,17
8814,Procurement,23,Master's & above,Male,Sourcing,32,1,3
9938,Operations,31,Bachelor's,Male,Sourcing,33,More than 3,4
485,Sales & Marketing,13,Bachelor's,Male,Other,32,2,6
7463,Sales & Marketing,31,Bachelor's,Male,Other,30,1,5
5573,Technology,22,Bachelor's,Male,Other,30,1,4
6751,Operations,22,Bachelor's,Male,Other,38,2,6
6920,Analytics,31,Bachelor's,Male,Other,41,1,6
8269,Operations,8,Master's & above,Female,Other,43,1,3
4402,Sales & Marketing,7,Bachelor's,Female,Other,29,1,3
7835,Finance,31,Bachelor's,Male,Other,34,1,4
8026,Procurement,13,Bachelor's,Female,Other,40,1,9
3500,Sales & Marketing,11,Master's & above,Male,Sourcing,36,2,9
4346,Technology,2,Master's & above,Male,Sourcing,37,1,7
3282,Procurement,33,Master's & above,Male,Sourcing,38,1,3
926,Technology,7,Bachelor's,Other,Other,30,1,3
4794,Technology,27,Master's & above,Male,Sourcing,41,1,16
8585,Finance,2,Below Secondary,Female,Sourcing,22,1,1
4639,Sales & Marketing,7,Bachelor's,Male,Other,43,1,6
9351,Analytics,27,Bachelor's,Male,Other,26,2,1
5808,Sales & Marketing,2,Bachelor's,Male,Sourcing,33,3,5
5842,HR,20,Master's & above,Female,Other,35,1,5
4115,Sales & Marketing,7,Bachelor's,Male,Other,52,1,23
9580,Analytics,2,Master's & above,Male,Other,56,1,17
7195,Operations,13,Bachelor's,Female,Sourcing,27,1,5
51,Operations,22,Master's & above,Female,Sourcing,40,1,5
177,Operations,11,Master's & above,Male,Other,48,1,16
4971,Technology,2,Bachelor's,Male,Sourcing,35,3,5
3664,Operations,4,Master's & above,Male,Other,37,1,8
2178,Finance,2,Below Secondary,Male,Other,22,1,1
2527,Sales & Marketing,10,Master's & above,Male,Sourcing,36,1,4
1267,Legal,2,Bachelor's,Male,Other,52,1,9
3234,Sales & Marketing,22,Master's & above,Female,Sourcing,42,1,8
3653,Sales & Marketing,2,Bachelor's,Male,Sourcing,30,1,1
4123,Sales & Marketing,7,Master's & above,Male,Sourcing,35,1,8
5629,Sales & Marketing,7,Bachelor's,Male,Sourcing,38,1,10
4030,Sales & Marketing,11,Bachelor's,Male,Sourcing,33,2,6
8085,Sales & Marketing,20,Bachelor's,Male,Sourcing,32,1,2
4498,Sales & Marketing,13,Bachelor's,Male,Sourcing,32,1,5
2261,Analytics,2,Bachelor's,Male,Sourcing,38,1,10
2431,Sales & Marketing,30,Bachelor's,Male,Other,31,1,4
