company,cars_bought,type_buyer,frequency,recency,monetary,hp,age,mileage,sell_price,share_gear_type_1140_1141,share_gear_type_1139,share_gear_type_1138,share_fuel_type_1140,share_fuel_type_1139,share_fuel_type_other,profit_per_car
JM MOTORS Józef Morys,4,Small_buyer,2,8,3,105,2007,184617,2146,0,0,1,0.25,0.75,0,506.5
"PS Kontor Automobilfachhandel, Inh. Klaus Halbleib",19,Medium_buyer,5,7,9,76,2012,51389,6147,0.473684211,0.052631579,0.473684211,0.105263158,0.894736842,0,668.0526316
KERHUEL AUTO,31,Medium_buyer,7,7,11,251,2012,125677,18534,0.322580645,0.516129032,0.161290323,0.548387097,0.451612903,0,460.516129
"M.A. Automobile, Inh. Mohammad Attar El Hamoui",3,Small_buyer,2,8,4,103,2007,104261,4058,0.333333333,0,0.666666667,1,0,0,841
MADOX TRANS Mateusz Dowczyński,2,Small_buyer,1,6,3,124,2007,181921,3110,0,0.5,0.5,0,1,0,459.5
Auto Garage ED,1,Small_buyer,1,10,4,90,2018,43707,10573,0,0,1,1,0,0,1106
KOREKT 90 LTD,1,Small_buyer,1,4,3,258,2011,409127,9400,0,1,0,1,0,0,397
Garage Hebrard,4,Small_buyer,2,1,6,176,2013,71861,10410,0,0,1,0.25,0.75,0,648.75
Autohaus Thomas Herold GmbH Eisenach,1,Small_buyer,1,10,5,185,2018,75846,21484,1,0,0,1,0,0,1384
Krüger Automobile Inh. Christian Krüger,36,Medium_buyer,7,3,7,81,2004,121243,1859,0,0.027777778,0.972222222,0.083333333,0.916666667,0,366.2777778
MARTINEZ MULTIMARCA SL,14,Small_buyer,4,4,9,154,2014,98430,12452,0.142857143,0,0.857142857,0.571428571,0.428571429,0,328.2857143
"AUTOMOBILE /// CELIK, Inh. Hakan Celik",17,Medium_buyer,5,3,5,85,2005,132731,1883,0,0.117647059,0.882352941,0.058823529,0.941176471,0,420.0588235
CESAR MOTORS DI BUCCELLA CESARE,3,Small_buyer,2,7,6,131,2013,56891,16435,0,0,1,0.666666667,0.333333333,0,890
Selly-Dent Bt.,1,Small_buyer,1,7,2,105,2006,238052,2386,0,0,1,1,0,0,754
ANDREIA OLIVEIRA COSTA UNIPESSOAL LDA,2,Small_buyer,1,7,5,150,2016,62356,11867,0,0,1,0,1,0,42.5
SERGIO GALLARDO AMAYA,1,Small_buyer,1,8,5,450,2014,112798,22727,0,1,0,0,1,0,727
Autohaus Heß GmbH,2,Small_buyer,1,10,6,151,2019,57469,24364,0.5,0.5,0,0,0.5,0.5,1866
Autohaus Blank GmbH,1,Small_buyer,1,9,3,70,2015,68254,8700,0,0,1,0,1,0,383
PEKELʹNYY PAVLO VASYLʹOVYCH,2,Small_buyer,1,7,4,180,2011,281815,6770,0,1,0,1,0,0,717
cars company racing,3,Small_buyer,2,10,4,221,2006,135962,5778,0,0.666666667,0.333333333,0,1,0,590
Przedsiębiorstwo Handlowo-Usługowe Piotr Wróbel,1,Small_buyer,1,7,2,150,2005,195080,1691,0,0,1,0,1,0,-90
Heckel Handels GmbH,4,Small_buyer,2,1,5,150,2011,192010,7001,0.5,0,0.5,0.25,0.75,0,736
"BARTOSZ FRYMUS FIRMA HANDLOWO-USŁUGOWA ""BART""",9,Small_buyer,3,6,2,85,2002,216239,438,0,0,1,0.333333333,0.666666667,0,36.77777778
AUTORULATE PREMIUM CONCEPT SRL,5,Small_buyer,3,2,5,121,2012,204675,5138,0,0,1,1,0,0,825.4
TD AUTOMOBILE ARGES S.R.L.,1,Small_buyer,1,9,2,170,2008,178445,4250,1,0,0,1,0,0,996
DMS Handels GmbH,8,Small_buyer,3,7,4,104,2006,193532,1516,0,0.25,0.75,0.5,0.5,0,304.75
AMY CARS AUTORULATE S.R.L.,8,Small_buyer,3,8,6,109,2012,176448,4653,0.125,0,0.875,0.25,0.75,0,634
"Royal Automobile Wegberg, Inh. Serdar Kivanc",20,Medium_buyer,6,6,8,128,2009,144283,3877,0.05,0.2,0.75,0.65,0.35,0,522.75
Autos.dk,1,Small_buyer,1,8,5,135,2019,28662,23900,0,1,0,0,0,1,1385
SP Leasing,3,Small_buyer,2,8,9,276,2020,16301,47479,0,0.666666667,0.333333333,0.333333333,0,0.666666667,-5499
V.M.N AUTO,55,Top_buyer,8,1,9,92,2009,154112,2229,0.018181818,0.036363636,0.945454545,0.090909091,0.909090909,0,495.0181818
"Khachatryan, Hakob",3,Small_buyer,2,2,3,113,2008,170268,3281,0,0,1,0,1,0,271.6666667
Autohaus Ostmann KG - Wolfhagen,33,Medium_buyer,7,8,12,164,2019,35760,31042,0.424242424,0.303030303,0.272727273,0.303030303,0.484848485,0.212121212,1176.727273
PODOLSKYI ANATOLII,6,Small_buyer,3,3,5,106,2011,198395,5703,0.166666667,0.166666667,0.666666667,0.5,0.333333333,0.166666667,570
Korvet-R,3,Small_buyer,2,10,2,96,2006,215219,1104,0,0,1,0,1,0,380.3333333
Euro-Cars R+R Automobile GmbH,35,Medium_buyer,7,6,10,145,2015,94273,11418,0.228571429,0.228571429,0.542857143,0.428571429,0.571428571,0,580.4285714
TINIAKOY GEORGIA EFSTRATIOS,4,Small_buyer,2,9,4,89,2011,147503,3363,0,0,1,0.25,0.75,0,482.5
Autoplein Nijkerk,7,Small_buyer,3,1,9,383,2012,123477,23253,0.142857143,0.857142857,0,0,0.857142857,0.142857143,24.85714286
SIAMANIS MIHAIL VASILEIOS,1,Small_buyer,1,8,3,110,2014,135483,5514,0,0,1,1,0,0,1133
BL Auto-Trade Kft.,4,Small_buyer,2,8,4,125,2003,250147,2868,0,0,1,0.25,0.75,0,249.75
SHUBIN OLEKSANDR,1,Small_buyer,1,8,2,118,1999,190067,1290,0,0,1,0,1,0,536
Raision Laatuautotalo Oy,6,Small_buyer,3,6,10,416,2019,35143,48591,0,1,0,0.166666667,0,0.833333333,-3601
KOOLE & MELSE B.V.,16,Medium_buyer,5,7,10,144,2019,39634,21145,0,0.1875,0.8125,0,0.875,0.125,916.625
"Autohaus Sanvedi, Inh. Fevzi Sanverdi",9,Small_buyer,3,6,7,133,2014,187681,7655,0.111111111,0,0.888888889,1,0,0,235.3333333
"Bas Automobile, Inh. Özay Bas",3,Small_buyer,2,8,4,180,2009,162328,5266,0,0.333333333,0.666666667,0,1,0,555
"""ME-NO"" BŐRCIPŐ KERESKEDELMI BETÉTI TÁRSASÁG",20,Medium_buyer,6,4,5,95,2003,171670,1454,0.05,0.05,0.9,0.35,0.65,0,334.6
"Adel's Autohof, Inh. Adil Demir",1,Small_buyer,1,8,3,115,2010,88234,6758,0,1,0,0,1,0,830
"D.N. Cars, Amandine Toussaint",1,Small_buyer,1,9,2,68,2010,129973,2121,0,0,1,0,1,0,457
CUSTOM WAGEN SL,1,Small_buyer,1,9,2,60,2005,135749,2402,0,0,1,0,1,0,577
Auto Premium s. r. o.,1,Small_buyer,1,10,3,140,2013,176354,8417,1,0,0,1,0,0,-634
First Mobil Center Kft.,5,Small_buyer,3,8,4,87,2008,157163,2095,0,0,1,0.2,0.8,0,353.8
Kfz Handel A.A.,4,Small_buyer,2,8,9,476,2019,45366,39945,0,1,0,0,0,1,-4364.5
FIRMA HANDLOWO-USŁUGOWA Paulina Krakowiak,7,Small_buyer,3,5,4,93,2006,173862,1479,0,0,1,0,1,0,323
Przedsiębiorstwo Usługowo-Handlowe Wajda Mateusz,1,Small_buyer,1,8,3,115,2009,158386,5101,0,0,1,0,1,0,796
IRENEUSZ ŁOSIAK IRKAR,2,Small_buyer,1,10,2,236,2002,269203,2050,0,0.5,0.5,0.5,0.5,0,248
YANNIS AUTO SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,1,Small_buyer,1,10,3,115,2009,97233,5410,0,1,0,0,1,0,549
Autohaus Alkis GmbH,2,Small_buyer,1,10,5,145,2014,69851,11215,0,0.5,0.5,0,1,0,994
Autohaus Steinberg GmbH,45,Medium_buyer,8,3,10,138,2010,54120,8797,0.266666667,0.688888889,0.044444444,0.022222222,0.955555556,0.022222222,787.2666667
"UAB ""Protingesnis Lt""",2,Small_buyer,1,10,3,140,2005,212419,4499,0,0.5,0.5,0.5,0.5,0,537.5
AUTOMOVILES FENOLL SL,1,Small_buyer,1,10,4,135,2016,125292,13619,1,0,0,1,0,0,1132
Auto Mangelberger GmbH,6,Small_buyer,3,9,9,101,2019,30505,19512,0,0.833333333,0.166666667,0.333333333,0,0.666666667,647.3333333
EXCELENTE ESTIMATIVA UNIPESSOAL LDA,1,Small_buyer,1,9,2,170,2006,174526,2931,0,0,1,0,1,0,625
Advanced Automotive,12,Small_buyer,4,7,9,181,2016,60746,18968,0.166666667,0,0.833333333,0,1,0,1236.333333
CAR SERVICES MANUTENTION,5,Small_buyer,3,7,5,201,1999,169646,4705,0,0.2,0.8,0,1,0,-446.8
Firma Usługowo Handlowa Lasota-Cars Mateusz Lasota,1,Small_buyer,1,10,3,140,2008,232482,5450,0,0,1,1,0,0,723
"MB Automobile, Inh. Bilal Murat",3,Small_buyer,2,5,4,116,2011,102572,4385,0,0,1,0,1,0,432.6666667
"Varisautomobile, Inh. Abdulbaki Varis",35,Medium_buyer,7,4,9,166,2008,194025,4927,0.057142857,0.742857143,0.2,1,0,0,936.9714286
Herold & Weidelt @utomobile GmbH,17,Medium_buyer,5,6,10,122,2016,88027,15607,0.117647059,0.117647059,0.764705882,0.764705882,0.117647059,0.117647059,844.0588235
ROSNOL GROUP SRL,8,Small_buyer,3,8,6,113,2012,167570,5442,0,0,1,0.625,0.375,0,500.625
PINON PNEUS,1,Small_buyer,1,6,2,95,2009,111708,2938,0,0,1,0,1,0,633
Marjan Auto d.o.o.,1,Small_buyer,1,9,3,90,2015,117818,9652,0,0,1,1,0,0,344
"Joco Cash Automobile, Inh. Jozsef Makai",2,Small_buyer,1,10,2,102,2005,188484,1138,0,0,1,0.5,0.5,0,240
Mondial Auto,8,Small_buyer,3,8,5,109,2004,98102,3529,0,1,0,0,1,0,54.125
Autohandel Dawid Burzyński,1,Small_buyer,1,9,1,80,2007,250424,810,0,0,1,0,1,0,240
AMINE BOULOUFA,1,Small_buyer,1,8,2,130,2009,123958,3350,0,0,1,0,1,0,676
FRANCISCO JAVIER PEREZ GALINDO,4,Small_buyer,2,8,6,122,2015,134179,8774,0.5,0,0.5,0.5,0.5,0,534.5
Autosallon LIMI SH.P.K.,2,Small_buyer,1,8,3,105,2012,194899,3531,0.5,0,0.5,1,0,0,785.5
Behrang GmbH,21,Medium_buyer,6,6,10,201,2015,83020,22918,0.380952381,0.619047619,0,0.380952381,0.619047619,0,-951.952381
LANDAIS AUTOMOBILES,1,Small_buyer,1,10,5,224,2019,19647,34262,0,1,0,0,0,1,1119
"KFZ-Handel Jenisch, Inh. Hendrik Jenisch",11,Small_buyer,4,8,7,89,2010,78078,5279,0.090909091,0.090909091,0.818181818,0,0.909090909,0.090909091,586
AUTO ARGEŞ CENTER S.R.L.,3,Small_buyer,2,10,4,139,2011,251378,5654,0,0.333333333,0.666666667,1,0,0,752.6666667
FACTORY CARS C&M SRL,9,Small_buyer,3,9,6,120,2009,235139,4594,0,0,1,0.666666667,0.333333333,0,769.8888889
NK AUTO GROUP SIA,1,Small_buyer,1,4,2,163,2004,316328,1000,0,0,1,1,0,0,329
GOLDEN CAR DI MARCHIORO MICHELE,4,Small_buyer,2,10,7,137,2016,72195,14517,0,0.25,0.75,0.75,0.25,0,-298.25
Autohaus Acar GmbH,54,Top_buyer,8,3,12,222,2016,100265,23419,0.425925926,0.555555556,0.018518519,0.925925926,0.074074074,0,526.5185185
AUTOBEDRIJF JAAP DE VRIES B.V.,12,Small_buyer,4,7,9,110,2014,63138,10065,0,0.333333333,0.666666667,0,1,0,874.25
AUTOMOBILI ADIPROMET D.O.O.,2,Small_buyer,1,6,2,72,2010,161047,2116,0,0,1,0.5,0.5,0,341
AGENCIA DE SEGUROS BOJOSA SL,1,Small_buyer,1,10,4,150,2014,165784,11250,1,0,0,1,0,0,1518
Calik Cars,16,Medium_buyer,5,7,6,91,2007,141623,2444,0.0625,0,0.9375,0,1,0,156.9375
Kara Motors,1,Small_buyer,1,8,4,367,2007,137845,10000,0,1,0,0,1,0,-582
Pajkos Gábor E.V.,8,Small_buyer,3,8,3,173,2002,289032,1213,0,0.5,0.5,0.625,0.375,0,314.625
GARAGE GUYOT,3,Small_buyer,2,7,2,88,2001,119357,883,0,0.333333333,0.666666667,0,1,0,-27.33333333
SHAMS AUTO 37,7,Small_buyer,3,8,5,116,2007,97559,3685,0,0.285714286,0.714285714,0.285714286,0.714285714,0,671.5714286
Selective Cars Deurne,1,Small_buyer,1,10,4,265,2010,150718,10771,1,0,0,0,1,0,708
ALBY AUTO DI PETTINA' GENNY,1,Small_buyer,1,5,2,90,2013,235837,3855,0,0,1,1,0,0,-117
AUTO - KESZ Szycowski Kewin,3,Small_buyer,2,6,2,141,2006,268110,1275,0,0,1,0.666666667,0.333333333,0,296
VECTOR INDUSTRIAL SYSTEM SRL,1,Small_buyer,1,10,4,180,2018,113886,15900,1,0,0,1,0,0,-1400
Michal Kleiner - Autoservis Sládkovičovo,1,Small_buyer,1,10,2,70,2009,160331,1463,0,0,1,0,1,0,388
Kfz Handel Tieber Michael,1,Small_buyer,1,9,5,69,2021,14920,23803,0,1,0,0,0,1,741
"F.H.U. ""BOMAR"" Marek Gadowski",10,Small_buyer,4,5,5,98,2008,173856,2250,0,0,1,0.1,0.9,0,286.1
"MeyerMobile, Inh. Ralf Meyer",11,Small_buyer,4,5,9,127,2017,69760,17141,0.090909091,0,0.909090909,0.818181818,0.181818182,0,959.3636364
Autopark 151 e.U.,7,Small_buyer,3,10,9,95,2019,19574,19457,0,1,0,0,0,1,536.7142857
MIX KONTOROUSIS KAI SIA EE,2,Small_buyer,1,10,5,130,2014,134065,10716,0,0.5,0.5,1,0,0,1042
A.G. SERVICE DI AMATO GIUSEPPE,1,Small_buyer,1,10,5,320,2003,91469,29400,0,1,0,0,1,0,-2395
Ing. Radka Hegerová,17,Medium_buyer,5,3,6,101,2008,151225,2550,0,0.058823529,0.941176471,0.235294118,0.764705882,0,435.3529412
"RE Handel, Inh. Rami Ezzeddine",1,Small_buyer,1,10,2,80,2007,105964,1888,0,0,1,0,1,0,218
"3B Autowerke, Bayram Öztürk",4,Small_buyer,2,6,8,225,2013,132952,23877,0,0.75,0.25,0.5,0.5,0,-108
auto-agent24.de GmbH,77,Top_buyer,9,1,12,266,2017,57242,47395,0.285714286,0.61038961,0.103896104,0.649350649,0.324675325,0.025974026,1384.207792
F.H.U.MAREX Marek Galikowski,2,Small_buyer,1,8,2,122,2007,244104,2098,0,0,1,1,0,0,301.5
VCT AUTO SCOUT S.R.L.,1,Small_buyer,1,6,3,320,1992,262705,7790,0,1,0,0,1,0,-866
"Klaus Unbekannt Kfz Handel, Inh. Klaus Unbekannt",6,Small_buyer,3,5,5,118,2010,110637,5042,0,0,1,0.333333333,0.666666667,0,853.6666667
ANMAREX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,3,Small_buyer,2,5,2,76,2004,187094,602,0,0.333333333,0.666666667,0,1,0,308
Lonauer Automobile,1,Small_buyer,1,6,5,190,2018,54690,24998,0,1,0,1,0,0,1292
STATHOKOSTOPOULOS AEE,1,Small_buyer,1,7,4,125,2018,60921,13490,0,0,1,0,1,0,490
"""TOP-INOX"" Sławomir Pietrzak",1,Small_buyer,1,9,2,140,2006,202304,1489,0,0,1,0,1,0,374
MUCAK AUTOMOBILI d.o.o.,3,Small_buyer,2,5,7,225,2017,118575,18859,0.333333333,0.333333333,0.333333333,0.666666667,0.333333333,0,-644.6666667
KRC PAWEŁ KRZYŻANIAK,1,Small_buyer,1,10,3,275,2015,118555,9000,0,1,0,1,0,0,863
KISS TAMÁS E.V,10,Small_buyer,4,4,4,86,2008,141293,1424,0,0,1,0,1,0,380.4
Autopark Hoyer GmbH,2,Small_buyer,1,9,6,217,2010,68441,24057,0,0.5,0.5,0.5,0.5,0,521.5
GRANADAWAGEN SL,5,Small_buyer,3,8,7,133,2016,74912,13677,0,0,1,0.8,0.2,0,797.6
FANATIC CAR'S,4,Small_buyer,2,8,5,113,2008,97742,5050,0.5,0,0.5,0,1,0,672.25
AUTOBEDRIJF MELSE B.V.,40,Medium_buyer,7,3,11,135,2018,43119,21190,0.55,0.075,0.375,0,0.775,0.225,1230.35
DAG CAR LTD.,16,Medium_buyer,5,1,5,172,2003,266076,1459,0,0.6875,0.3125,0.25,0.75,0,274.125
AUTOSEPA 1975 S.L.,1,Small_buyer,1,9,5,250,2015,125562,20400,0,1,0,1,0,0,-1185
NV LEMAITRE,15,Medium_buyer,5,4,10,154,2018,33344,20397,0.4,0,0.6,0,1,0,871.8
BADONICS BEÁTA E.V.,2,Small_buyer,1,7,3,122,2012,322222,2568,0,0,1,1,0,0,547.5
"Auto-Zentrum-David, Inh. Roni David",5,Small_buyer,3,8,7,153,2013,147568,10512,0.4,0,0.6,0.8,0.2,0,945.6
"Auto Schilling, Inh. Ingrid Schilling",5,Small_buyer,3,6,5,241,2006,190406,6622,0.4,0.4,0.2,0.6,0.4,0,548
SIA JH energy,17,Medium_buyer,5,3,7,128,2008,258341,3414,0,0.117647059,0.882352941,1,0,0,463.5294118
AUTO PASSION D.O.O.,7,Small_buyer,3,6,6,121,2012,146997,5919,0,0,1,0.714285714,0.285714286,0,653.7142857
"Efe Motors, Inh. Kemal Efe",1,Small_buyer,1,5,1,75,2005,177539,655,0,0,1,0,1,0,285
SARL NEGOMOBIL SARL,34,Medium_buyer,7,8,9,87,2011,129159,4003,0,0,1,0.323529412,0.676470588,0,644.3823529
ImCar Tech Kft,5,Small_buyer,3,6,3,85,2006,176689,1590,0,0,1,0,1,0,255.6
SPRL All Business Company,1,Small_buyer,1,9,2,95,2008,124710,1301,0,0,1,0,1,0,397
MAF AUTO FUL PIETROASELE SRL,1,Small_buyer,1,10,2,105,2005,229235,1798,0,0,1,1,0,0,425
TM Motors,3,Small_buyer,2,10,4,155,2010,181434,5901,0.333333333,0.333333333,0.333333333,0.666666667,0.333333333,0,381.6666667
Autowerk Pinzgau GmbH,3,Small_buyer,2,8,6,150,2016,123582,16095,0.666666667,0,0.333333333,1,0,0,1375.333333
Pirzer Automotive UG,1,Small_buyer,1,5,2,10,2015,60146,3000,0,1,0,0,0,1,266
Dmytro Obshchanskyi  Individual entrepreneur,9,Small_buyer,3,1,4,105,2008,200960,2039,0,0,1,0.222222222,0.777777778,0,345.4444444
AVTOMAG D.O.O.,3,Small_buyer,2,8,7,155,2018,58761,23851,0.666666667,0,0.333333333,0.666666667,0.333333333,0,1001.666667
MPAI AFOI N OE,1,Small_buyer,1,10,2,75,2009,209141,2850,0,0,1,1,0,0,1198
Domis trade s.r.o.,2,Small_buyer,1,7,2,110,1996,160350,2445,0,0,1,0,1,0,603.5
Auto Heumen,1,Small_buyer,1,6,2,193,1996,199758,4326,0,1,0,0,1,0,293
DUVELE s.r.o.,1,Small_buyer,1,4,5,194,2019,141284,22100,0,1,0,1,0,0,718
VIARATO SRL,1,Small_buyer,1,6,4,150,2014,188080,10714,0,1,0,1,0,0,364
Autohaus Schobert KG,2,Small_buyer,1,10,4,115,2009,61435,8226,0,0,1,0,1,0,806.5
TS CARS,1,Small_buyer,1,10,2,150,1996,131181,1200,0,1,0,0,1,0,-344
"Garage Auto's Proost, Guy Proost",7,Small_buyer,3,3,7,107,2016,68410,10425,0,0.142857143,0.857142857,0.142857143,0.857142857,0,494
"API, D.O.O.",5,Small_buyer,3,6,7,163,2014,126553,12381,0,0,1,1,0,0,354.6
Schalk trading,6,Small_buyer,3,6,9,190,2017,60117,22681,0.166666667,0.833333333,0,0,0.833333333,0.166666667,514.5
AUTOSERVICE MERAN S.R.L.,17,Medium_buyer,5,6,10,165,2014,128207,15488,0.470588235,0,0.529411765,0.941176471,0.058823529,0,603.7058824
CERMEX SP Z O O,2,Small_buyer,1,9,7,203,2016,115053,28146,0,0.5,0.5,0.5,0.5,0,-71.5
B & E Automobile GmbH & Co. KG,12,Small_buyer,4,4,10,241,2017,52419,38756,0,0.75,0.25,0.5,0.416666667,0.083333333,1427.5
MB EDMAJA,1,Small_buyer,1,10,2,143,2007,260876,3317,0,0,1,1,0,0,1294
"Rasvytas, UAB",2,Small_buyer,1,7,4,211,2013,243416,6232,0.5,0.5,0,0.5,0,0.5,-3553.5
"Main Auto Kfz-Handel, Inh. Ziyad Sayegh",9,Small_buyer,3,5,7,143,2011,164161,8014,0.333333333,0.333333333,0.333333333,0.888888889,0.111111111,0,814.2222222
Adaś Adam Stencel,3,Small_buyer,2,8,7,163,2017,123358,23260,1,0,0,1,0,0,955
FASTPRECISION - COMERCIO DE AUTOMOVEIS UNIPESSOAL LDA,3,Small_buyer,2,10,6,203,2014,152374,15489,0.333333333,0.666666667,0,0.666666667,0.333333333,0,810.3333333
"Žaibo ratas Vilnius, UAB",2,Small_buyer,1,5,6,235,2016,245154,20972,0.5,0.5,0,1,0,0,1224
MARSAF CORNEL SRL,1,Small_buyer,1,10,2,130,2006,472232,1670,0,0,1,1,0,0,445
Tweemiel,36,Medium_buyer,7,5,9,104,2011,123462,5243,0.055555556,0.027777778,0.916666667,0,1,0,551
Autohaus Eugen Sing GmbH & Co KG,4,Small_buyer,2,8,9,185,2019,29135,26963,0.5,0.5,0,0,0.75,0.25,382.75
"PETRA AUTOMOBILE, Inh. Flavius-Ionut Butan",5,Small_buyer,3,5,9,330,2018,49628,48660,0.2,0.8,0,0.4,0.6,0,1747.8
Juhász Levente E.V.,1,Small_buyer,1,8,5,135,2018,67485,20700,0,1,0,0,0,1,700
KING WASH,1,Small_buyer,1,10,1,65,2007,111293,982,0,0,1,0,1,0,265
SVN AUTOTRADING CONSULT S.R.L.,1,Small_buyer,1,8,3,150,2017,379715,9100,0,1,0,1,0,0,-1950
BRUNO MIGUEL SINOGAS DE OLIVEIRA,1,Small_buyer,1,10,2,120,2007,152550,1850,0,0,1,0,1,0,411
TO-BE MOBIL KERESKEDELMI ÉS SZOLGÁLTATÓ KFT,6,Small_buyer,3,9,4,127,2007,225288,2676,0,0.333333333,0.666666667,0.5,0.5,0,745.8333333
"WUNDER AUTOMOBILE, Inh. Elena Wunder",13,Small_buyer,4,6,5,139,2005,176283,2434,0,0,1,0.230769231,0.769230769,0,501.3076923
TORA BORA EOOD,6,Small_buyer,3,6,5,185,2007,271901,5105,0,0.5,0.5,0.5,0.5,0,41.5
VS PROAUTO d.o.o.,3,Small_buyer,2,9,5,91,2014,134315,7561,0,0,1,0.666666667,0.333333333,0,324
LA.ZO. AUTÓ Korlátolt Felelősségű Társaság,2,Small_buyer,1,6,4,130,2012,157309,5160,0,0,1,0,1,0,627
Langeland Specialbiler ApS,1,Small_buyer,1,9,4,210,2011,113248,10847,0,0,1,0,1,0,427
PISTA TRIUNFANTE -UNIPESSOAL LDA,1,Small_buyer,1,10,3,110,2012,146925,8950,0,0,1,1,0,0,1111
Autohaus AS International GmbH,1,Small_buyer,1,9,4,272,2010,192305,11075,0,0,1,0,1,0,-462
ETC BIZNES SP Z O O,7,Small_buyer,3,8,7,135,2013,133905,9526,0,0,1,0.142857143,0.857142857,0,755.2857143
SCHNELL TEMPO Kft.,3,Small_buyer,2,8,2,120,2003,256205,856,0,0,1,0.666666667,0.333333333,0,314.6666667
Automeritum  Sp. z o.o. Sp.k.,4,Small_buyer,2,10,9,228,2018,105338,39596,0.25,0.75,0,1,0,0,1028.5
"DSR-Burgenland, Inh. Yves Rosenberger",2,Small_buyer,1,1,4,102,2013,154080,9675,0,0,1,1,0,0,889
"JCP Jeeps Cars & Parts, Inh. Holger Heitmann",1,Small_buyer,1,10,6,285,2018,44297,37491,0,1,0,0,1,0,-3909
Peter Krajči - PK - AUTO,1,Small_buyer,1,10,2,140,2005,216539,3115,0,0,1,1,0,0,588
"Autohof Sallom, Inh. Mohyden Sallom Tarraf",1,Small_buyer,1,8,5,150,2019,62936,28450,1,0,0,1,0,0,-1982
Salon Samochodowy M&M Magdalena Kontny,6,Small_buyer,3,2,6,163,2011,199026,8142,0.166666667,0,0.833333333,1,0,0,956.1666667
TRANSLAW PAWEŁ DOWEJKO,1,Small_buyer,1,8,3,150,2018,193526,8200,1,0,0,1,0,0,200
V Motors OÜ,4,Small_buyer,2,9,9,269,2016,97298,38093,0.5,0.5,0,0.75,0.25,0,368
FIDATIAUTO DI QUITADAMO ALESSIO,1,Small_buyer,1,10,2,60,2010,99386,3378,0,0,1,0,1,0,701
"RS Cars München, Inh. Ringo Stöber",6,Small_buyer,3,4,9,165,2015,104889,16821,0,0.333333333,0.666666667,0.666666667,0.333333333,0,844.3333333
"STRZESAK KRZYSZTOF FIRMA HANDLOWA ""TEXAS""",5,Small_buyer,3,8,5,129,2009,186956,4696,0,0,1,0.6,0.4,0,548.6
LÊV AUTOMOBILES,1,Small_buyer,1,10,2,110,1998,173701,2233,0,0,1,0,1,0,246
Mukremin Duman,2,Small_buyer,1,10,4,112,2011,142111,7430,0,0,1,0.5,0.5,0,606.5
Mgr. Zdeněk Vobruba,11,Small_buyer,4,4,4,107,2003,182684,1060,0,0,1,0,1,0,302.5454545
Auto Behrendt GmbH,9,Small_buyer,3,3,9,116,2015,45012,12926,0.111111111,0.333333333,0.555555556,0.333333333,0.666666667,0,820
Grzegorz Śledź FHU EURO CAR,4,Small_buyer,2,10,2,109,2004,199750,509,0,0,1,0,1,0,209
ACG VEICOLI S.R.L.,2,Small_buyer,1,10,4,125,2013,134304,7841,0,0,1,0.5,0.5,0,581.5
"HenneckeKFZ, Inh. Thomas Hennecke",6,Small_buyer,3,5,4,114,2008,240788,2928,0.166666667,0.166666667,0.666666667,0.333333333,0.666666667,0,326.3333333
PENI j.d.o.o.,1,Small_buyer,1,8,2,105,2011,199427,3940,0,0,1,1,0,0,854
Stächelin Automobile GmbH,13,Small_buyer,4,5,9,131,2013,75556,9119,0.076923077,0,0.923076923,0.230769231,0.769230769,0,15.30769231
AUTOMOBILI MORRA S.R.L.,12,Small_buyer,4,6,9,88,2015,82906,8850,0.333333333,0,0.666666667,0.083333333,0.916666667,0,860.1666667
Martin Tesař,16,Medium_buyer,5,4,9,133,2017,87373,13326,0.0625,0.25,0.6875,0.625,0.375,0,675.9375
MH AUTO,1,Small_buyer,1,10,2,110,2009,145567,2269,0,0,1,1,0,0,384
AUTO-HANDEL DAMIAN SOBIERAJ,1,Small_buyer,1,10,2,102,2008,236652,2840,0,0,1,0,1,0,213
VA Automobile GmbH,1,Small_buyer,1,10,3,180,2012,114068,7878,1,0,0,0,1,0,697
VAXI AUTOMOBILI d.o.o.,9,Small_buyer,3,8,4,88,2007,125441,2011,0,0,1,0.333333333,0.666666667,0,335.6666667
"AUTO MOBILE AS S.C. ADAM CHEREK, SŁAWOMIR URMAŃSKI",2,Small_buyer,1,2,3,122,2010,190727,3836,0,0,1,0,1,0,949
REVAL AUTO ESINDUSED OÜ,6,Small_buyer,3,10,9,232,2018,67447,27811,0.833333333,0.166666667,0,0.666666667,0.333333333,0,-171.8333333
Po - Ma Slovensko s.r.o.,1,Small_buyer,1,10,2,232,2008,284039,4032,0,1,0,1,0,0,241
MININ VL SAVVOULIDI EL IKE || MININ VANS IKE,1,Small_buyer,1,9,4,150,2017,292660,10894,0,1,0,1,0,0,843
Denia UG,3,Small_buyer,2,7,2,77,2005,111447,1191,0,0,1,0,1,0,269.3333333
"Dein Team Automobile, Inh. Ayman Sleem",2,Small_buyer,1,6,2,142,2006,196909,1746,0,0.5,0.5,1,0,0,299
ING auto,6,Small_buyer,3,9,4,123,2007,147144,3142,0.166666667,0,0.833333333,0.5,0.5,0,811
