ID,Rating_2021,Awards_Won_2021,Avg_Training_Score_2021,Was_Promoted_2021,Rating_2022,Awards_Won_2022,Avg_Training_Score_2022,Is_Promoted_2022
2030,3,0,80,0,4,0,72,
9946,5,0,83,1,5,1,96,
239,4,0,55,0,5,1,69,
7972,,0,81,0,2,0,92,
4212,3,0,82,0,1,0,99,
3876,,0,83,0,3,0,49,
1908,2,0,78,1,5,0,76,
9561,3,0,52,0,3,1,70,
3723,5,0,73,0,2,1,46,
5761,,0,50,0,1,1,70,
8206,5,0,,1,3,1,87,
8268,3,0,46,0,1,0,70,
9167,,0,56,0,5,1,51,
8718,,0,84,0,5,0,43,
6668,3,0,79,0,5,0,99,
7731,3,0,85,0,3,0,86,
8749,2,0,60,0,3,1,88,
3040,1,0,56,0,1,0,77,
4841,4,0,81,0,3,0,46,
3773,5,0,,0,4,0,71,
8110,5,0,63,0,1,0,73,
7150,3,0,48,0,4,1,54,
5437,,0,48,0,4,1,85,
5694,,0,58,0,5,0,85,
6494,4,0,47,0,4,1,80,
2599,4,0,85,1,1,0,87,
7955,4,0,60,0,1,1,80,
8204,4,0,83,0,2,1,67,
7104,3,0,64,0,2,0,46,
3758,2,0,60,0,1,0,66,
3781,1,0,47,0,2,0,85,
7717,5,0,75,1,3,0,46,
9333,3,0,69,0,1,0,46,
1654,1,0,84,0,1,0,96,
1844,3,0,49,0,4,0,48,
6822,5,0,,0,3,1,61,
266,1,0,,0,3,1,47,
2256,1,0,47,0,4,1,61,
7200,4,0,50,0,4,1,43,
1918,1,0,44,0,1,1,53,
5664,5,0,69,0,4,0,61,
6468,5,0,85,0,2,0,56,
9319,4,0,89,0,5,1,76,
126,,0,62,0,5,1,54,
291,1,0,80,0,3,1,55,
6394,,0,48,0,5,1,83,
5862,3,0,50,0,5,0,57,
8819,4,0,49,0,5,0,89,
2291,2,0,,0,2,0,82,
949,3,0,81,0,4,0,54,
3797,2,0,80,0,3,0,43,
9403,5,0,60,0,2,1,42,
4435,3,0,,0,4,0,77,
1591,5,1,79,0,2,1,67,
9311,4,0,55,0,4,0,90,
4219,3,0,57,0,4,0,73,
7361,,0,49,0,1,1,48,
9558,3,0,70,0,1,1,85,
472,4,0,52,0,4,1,97,
6531,3,0,58,0,3,1,86,
8557,4,0,81,1,5,1,60,
4716,3,0,49,0,1,0,42,
3183,1,0,49,0,2,1,74,
8709,3,0,72,0,2,0,83,
9079,,0,88,1,5,0,58,
3367,4,0,79,0,3,1,69,
5319,3,1,76,0,1,0,87,
5988,5,0,82,0,1,0,69,
7311,2,0,68,0,1,0,59,
2200,4,0,80,0,2,0,61,
795,5,0,50,0,4,0,97,
3175,5,0,49,0,1,1,47,
4297,5,0,52,1,5,1,78,
4919,3,0,53,0,5,1,99,
6068,5,0,83,0,4,1,53,
7097,,0,,0,3,0,84,
7607,5,0,83,1,2,1,46,
9063,5,0,70,0,2,1,63,
4462,3,0,50,0,4,0,98,
6218,4,0,47,0,5,0,45,
9816,4,0,58,0,1,1,95,
3221,2,0,87,0,1,0,94,
4955,5,0,70,0,2,1,84,
7746,1,0,47,0,3,0,69,
8394,3,0,48,0,5,0,69,
582,4,0,57,0,5,0,50,
5233,2,0,,0,2,0,61,
9375,3,0,70,0,1,0,99,
9197,,0,51,0,1,1,63,
7212,4,0,67,0,3,1,97,
5217,4,0,66,0,5,1,57,
9251,1,0,50,0,2,0,44,
874,1,0,55,0,2,0,96,
6677,3,0,82,0,3,1,96,
547,5,0,47,0,4,1,71,
8135,,0,71,0,4,1,76,
477,2,0,52,0,5,0,49,
5373,3,0,58,0,5,0,85,
6161,,0,62,0,2,1,50,
7383,3,0,46,0,4,1,93,
9297,5,0,82,0,4,0,98,
4287,3,0,47,0,1,0,55,
9211,5,0,86,0,4,1,99,
9890,4,0,58,0,1,0,62,
9241,3,0,79,0,1,0,92,
6704,4,0,59,0,1,0,59,
1443,2,0,79,0,1,1,100,
5526,4,0,67,0,2,1,76,
3603,1,0,47,0,3,0,66,
2796,5,0,54,0,2,0,44,
1848,5,0,43,0,3,0,72,
6614,3,0,63,0,1,0,42,
8836,5,0,65,0,5,0,48,
9703,4,0,71,0,4,1,47,
9483,5,0,49,0,2,1,82,
9838,3,0,78,0,3,1,97,
5169,3,0,85,0,4,1,55,
7837,3,0,55,0,4,0,67,
9067,4,0,58,0,1,1,76,
9628,3,0,50,0,2,1,74,
2956,5,0,53,1,3,1,92,
6027,3,0,71,1,2,0,70,
8510,4,0,80,0,1,1,70,
8884,4,0,60,0,1,0,61,
7343,2,0,67,0,1,1,54,
9530,3,0,48,0,4,1,57,
2003,3,0,83,0,1,1,96,
9046,3,0,55,0,1,1,46,
1984,5,0,87,0,5,1,62,
4533,3,0,71,0,3,0,77,
578,1,0,70,0,3,0,71,
1512,5,0,84,0,3,1,75,
2148,4,0,60,0,2,1,65,
2608,5,0,85,1,1,1,84,
901,3,0,50,0,3,0,46,
8464,4,0,68,0,5,1,63,
4844,3,0,79,0,3,0,97,
5806,3,0,71,0,1,1,96,
7217,1,0,57,0,2,1,99,
7365,2,0,47,0,1,1,100,
4197,3,0,52,0,5,0,52,
7602,3,0,63,0,2,0,66,
3420,3,0,52,0,3,1,56,
2228,3,1,54,0,2,1,88,
1421,3,0,71,0,1,0,84,
3011,4,0,57,0,5,0,63,
1064,3,1,68,1,4,1,87,
6581,5,0,71,0,5,0,80,
3673,1,0,,0,4,1,75,
1246,3,0,84,0,2,0,61,
6265,3,0,71,0,4,0,90,
9931,3,0,58,0,2,0,98,
2159,5,0,93,1,2,1,61,
5008,3,0,82,0,2,1,62,
3535,1,0,55,0,5,0,86,
5715,,0,51,0,4,1,47,
6132,,0,75,0,5,0,54,
438,1,0,51,0,5,1,89,
1973,4,0,79,0,2,0,46,
1993,5,0,84,0,4,0,100,
2225,5,0,47,0,1,0,91,
6311,5,0,84,0,2,0,94,
8179,4,0,82,0,2,0,69,
3820,4,0,83,0,1,0,89,
1587,3,0,68,0,4,0,75,
4244,1,0,50,0,3,1,56,
6092,3,0,76,0,2,0,76,
6260,2,0,49,0,5,1,64,
3729,5,0,63,0,5,0,46,
4245,5,0,84,0,5,1,68,
378,1,0,80,0,1,0,99,
9007,1,0,,0,1,1,76,
4207,4,0,83,0,1,1,91,
4615,3,0,50,0,1,0,96,
5907,5,0,47,0,3,1,60,
1872,5,0,48,1,1,1,57,
6779,5,0,57,0,4,0,55,
1588,1,0,83,0,3,0,86,
2123,2,0,50,0,1,0,79,
1928,5,0,87,0,4,0,68,
7359,3,0,81,0,5,1,40,
3751,4,0,79,0,5,1,51,
2463,3,0,,0,2,1,40,
6057,1,0,66,0,1,0,74,
1139,1,0,79,0,3,1,53,
8906,4,0,50,0,4,1,66,
2558,3,0,56,0,5,1,65,
6646,3,0,47,0,3,1,71,
3334,1,0,86,0,5,0,46,
3979,3,1,51,0,2,0,63,
6284,3,0,59,0,4,0,71,
3259,4,0,48,1,5,0,48,
4737,5,0,48,0,1,0,57,
8150,3,0,81,0,5,1,44,
5243,4,0,60,0,1,0,82,
8126,5,0,49,0,1,1,82,
6339,3,0,54,0,4,1,88,
8353,5,0,69,0,4,0,58,
8250,4,0,57,0,3,0,99,
3710,4,0,78,0,3,1,61,
6572,3,0,73,0,1,1,80,
2140,5,0,47,0,4,0,85,
6661,3,0,,0,3,0,92,
8928,3,0,59,0,5,1,74,
587,3,0,70,0,4,1,62,
4301,3,0,73,0,1,0,92,
165,3,0,,0,2,1,85,
3076,4,0,82,0,2,1,71,
1259,5,0,59,0,4,1,60,
6414,2,0,50,0,2,0,90,
2776,3,0,59,0,2,1,58,
3896,5,0,46,0,3,0,95,
4305,5,0,52,0,1,0,68,
5401,4,1,85,0,5,1,66,
1734,2,0,52,0,2,1,99,
5799,4,0,53,0,5,1,92,
4260,3,0,,0,3,0,40,
1597,4,0,56,0,1,0,100,
3323,3,0,82,0,1,1,54,
5860,3,0,47,0,2,0,74,
121,3,0,79,0,5,1,75,
5869,4,0,78,0,5,0,65,
6018,2,0,47,0,4,0,56,
43,3,0,87,0,5,0,60,
9425,5,0,,0,1,1,67,
4491,3,0,,0,1,0,85,
9951,5,0,59,0,3,1,76,
525,3,0,56,0,5,1,44,
2398,4,1,69,0,5,0,50,
5975,4,0,58,0,4,1,89,
2190,1,0,59,0,4,1,94,
423,5,0,62,0,3,1,60,
8838,3,0,66,0,2,0,45,
6149,1,0,49,0,2,0,96,
7382,2,0,,0,3,1,84,
375,,0,83,0,4,1,96,
4797,4,0,82,0,2,1,51,
5114,5,0,60,0,2,1,78,
8069,3,0,55,0,3,0,46,
682,5,0,54,0,1,1,58,
2039,1,0,49,0,4,1,79,
2494,4,0,57,0,3,1,89,
1888,4,0,,0,1,0,56,
117,5,0,58,0,2,1,91,
4506,2,0,51,0,5,1,52,
2984,1,0,50,0,3,1,49,
4605,3,0,75,0,4,0,100,
4936,3,0,62,0,2,0,40,
3285,4,0,57,0,3,0,94,
9574,5,0,,0,2,0,67,
9812,4,0,,0,5,0,99,
3073,3,0,72,0,5,1,63,
7392,4,0,59,0,4,0,68,
8378,5,0,46,0,5,0,53,
3853,2,0,48,0,5,1,46,
7596,3,0,49,0,3,1,78,
1140,4,0,57,0,5,1,63,
2348,3,0,68,0,4,1,91,
6846,1,0,82,0,5,0,46,
2819,3,1,48,0,1,1,59,
5110,3,0,71,0,5,1,62,
6240,4,0,48,0,4,1,74,
7653,3,0,,0,3,0,80,
2375,5,0,80,0,1,0,78,
3683,3,0,57,0,1,0,64,
1213,4,0,51,0,5,1,99,
8276,3,0,76,0,5,0,43,
3253,4,0,95,1,4,1,57,
5827,,0,48,1,3,1,54,
6200,1,0,51,0,3,0,51,
54,5,0,60,0,5,1,49,
4680,5,0,58,0,1,0,87,
3237,4,0,55,0,1,1,79,
1887,1,0,54,0,4,0,45,
1782,3,0,80,0,3,0,74,
4687,4,0,85,0,5,0,99,
1053,1,0,49,0,5,1,50,
2421,2,0,49,0,2,0,64,
3328,5,0,63,1,2,1,88,
8950,2,0,47,0,1,0,52,
2172,1,0,53,0,4,1,61,
88,3,0,84,0,4,0,40,
7995,2,0,55,0,2,1,83,
719,5,0,64,1,3,1,50,
7013,5,0,62,0,5,1,77,
3784,3,0,85,0,3,1,50,
8052,3,0,47,0,3,0,80,
6801,1,0,84,0,1,1,50,
3575,2,0,60,0,3,1,85,
7953,5,0,62,0,5,0,61,
196,1,0,46,0,2,0,73,
1999,4,0,58,0,1,0,49,
7136,3,0,,0,4,0,90,
9886,1,0,85,0,5,1,91,
1857,3,1,47,0,1,1,60,
7173,3,0,82,0,1,0,70,
6051,2,0,,0,2,1,85,
9814,1,0,53,0,4,0,49,
3299,4,0,78,0,2,1,63,
4432,5,0,88,1,5,1,78,
6432,5,0,,1,3,1,97,
7044,,0,84,0,1,1,76,
4009,1,0,52,0,3,0,78,
4085,4,0,69,0,5,0,73,
9123,4,0,67,0,4,1,99,
1839,3,0,44,0,5,1,71,
988,5,0,88,0,4,1,74,
6799,2,0,49,0,2,1,99,
338,5,0,46,0,4,1,88,
2990,4,0,87,0,1,1,85,
5054,3,0,55,0,2,0,63,
6297,,0,57,0,2,0,72,
3482,1,0,54,0,3,1,82,
2987,4,0,71,0,1,1,59,
8092,5,0,90,1,4,1,52,
8330,2,0,71,0,4,1,87,
3029,3,0,46,0,4,1,79,
7857,1,0,52,0,5,0,66,
9576,3,0,50,0,5,1,84,
639,5,0,43,0,2,0,89,
2292,5,0,53,0,2,0,60,
3594,5,0,48,0,2,1,51,
5158,,0,71,0,1,1,63,
5470,1,0,85,0,2,1,40,
6111,5,0,58,0,2,1,71,
6182,4,0,69,0,1,1,79,
120,3,0,50,0,1,0,65,
250,3,0,80,0,4,0,52,
2939,3,0,59,0,2,1,75,
7624,3,0,48,0,4,1,60,
7487,5,0,58,0,2,1,87,
5400,5,0,83,0,3,0,68,
8484,3,0,83,1,4,1,93,
5112,,0,84,0,2,0,93,
6220,3,0,65,1,2,0,46,
5084,4,0,58,0,3,1,40,
6520,1,0,50,0,2,0,91,
7882,3,0,85,0,5,1,72,
797,2,0,53,0,5,1,74,
2602,5,0,80,0,1,0,60,
5731,2,0,79,1,3,0,98,
8331,3,0,50,0,3,1,67,
9503,4,0,80,0,1,1,95,
7675,4,0,79,0,3,0,94,
1221,1,0,83,0,4,1,64,
3204,4,0,56,0,2,0,56,
358,3,0,58,0,4,0,77,
4698,1,0,53,0,4,1,86,
1164,2,0,52,0,2,0,94,
6122,2,0,53,0,1,1,58,
9861,3,0,90,1,5,1,69,
2320,5,0,76,0,4,0,54,
4174,3,0,83,1,4,0,49,
5979,5,0,78,0,2,1,75,
4748,,0,51,0,4,1,60,
4311,1,0,49,0,2,0,54,
6982,1,0,50,0,3,1,65,
5503,5,0,86,0,5,0,64,
9010,5,0,62,0,4,1,57,
246,3,0,83,0,2,0,94,
5677,5,0,78,0,3,1,45,
6354,4,0,59,0,4,0,79,
8477,3,0,87,0,3,0,74,
9169,,0,,0,2,1,66,
2109,5,0,58,0,1,1,41,
3982,3,0,75,0,5,0,40,
118,,0,72,0,3,0,91,
322,5,0,50,0,3,1,61,
879,4,0,49,1,1,1,46,
3798,5,0,71,0,2,0,50,
7534,5,0,,0,2,1,60,
4820,5,0,46,0,5,0,80,
1199,4,0,70,0,4,1,75,
2101,5,0,62,1,2,1,87,
435,4,0,60,0,4,0,78,
913,3,0,59,0,1,1,61,
6601,3,0,58,0,3,1,42,
9193,4,0,47,0,3,1,93,
7561,4,0,49,0,3,1,77,
8486,3,0,59,0,2,1,85,
7776,5,0,82,1,5,0,73,
6160,3,0,79,0,2,1,46,
1071,5,0,51,1,3,0,66,
1676,5,0,83,1,2,0,72,
4830,5,0,81,0,5,1,46,
1559,3,0,64,0,3,0,60,
4897,4,0,71,0,5,0,44,
663,5,0,59,0,3,0,92,
5693,4,0,51,0,3,1,89,
374,5,0,85,1,5,1,57,
2645,5,0,50,1,5,1,98,
6214,3,0,53,0,4,1,75,
3129,3,0,71,0,2,0,77,
3405,3,0,79,0,4,0,80,
6567,,0,78,0,1,0,96,
6886,3,0,58,0,2,0,64,
1477,3,0,51,0,5,1,45,
4709,5,0,60,0,5,1,66,
951,5,0,82,0,4,0,74,
4584,1,0,63,0,2,1,94,
70,5,0,55,0,5,1,49,
1472,4,0,67,0,5,0,76,
8125,1,0,51,0,1,0,65,
2554,4,0,49,0,1,1,84,
4976,3,0,80,0,4,1,82,
7226,3,0,59,0,4,0,61,
3150,4,0,78,0,3,0,97,
3956,4,0,67,0,4,0,87,
3408,3,0,49,0,2,0,58,
1732,5,0,51,1,2,1,57,
4223,4,0,59,0,1,1,100,
9674,4,0,63,0,4,1,52,
1485,5,0,83,0,1,0,92,
961,4,0,91,1,4,1,41,
9793,3,0,58,0,3,0,58,
6395,5,0,65,0,2,1,89,
8588,3,0,69,0,5,1,98,
744,3,0,69,0,2,1,55,
2237,3,0,81,0,1,1,43,
5214,3,0,53,0,3,1,83,
5461,3,0,79,0,4,0,81,
6304,3,0,58,0,5,0,91,
7380,4,0,53,0,2,1,67,
3448,5,0,70,0,1,0,83,
9773,3,0,47,0,5,1,43,
5101,3,0,63,1,4,0,63,
6512,1,0,81,0,5,1,71,
4925,,0,79,0,2,0,40,
8648,5,0,72,0,4,1,83,
1231,4,0,57,0,3,1,82,
3094,3,0,,0,2,0,71,
6506,,0,51,0,2,0,59,
8650,5,0,73,0,2,1,97,
3661,5,0,60,0,5,0,79,
6652,3,0,76,0,1,1,52,
8022,,0,69,0,5,1,86,
4050,3,0,57,0,1,1,58,
5420,3,0,60,0,3,1,55,
5478,4,0,68,0,4,1,82,
102,3,0,62,0,4,0,63,
2830,3,0,55,0,3,0,52,
1030,1,0,76,0,4,1,89,
7385,,0,83,0,5,0,76,
5477,4,0,58,0,5,0,68,
6393,4,0,86,0,3,0,42,
351,4,0,58,0,1,1,54,
975,,0,80,0,5,1,93,
521,3,0,59,0,5,0,61,
2166,4,0,49,0,3,1,92,
7450,5,0,57,0,4,1,79,
2620,,0,60,0,1,1,71,
3556,5,0,73,1,3,1,70,
7092,1,0,51,0,4,1,44,
3243,,0,59,0,4,0,92,
4884,5,0,50,0,1,0,96,
7224,,0,68,0,4,1,66,
1882,3,0,79,0,2,0,96,
1628,5,0,85,0,4,1,95,
4676,,0,60,0,1,0,89,
6758,2,0,56,0,3,0,65,
7974,2,0,63,0,1,1,56,
1560,3,0,73,0,4,1,44,
2728,4,0,72,0,1,1,66,
9798,5,0,76,0,1,1,96,
7582,5,1,57,1,3,1,97,
7696,3,0,53,0,3,1,63,
601,2,0,51,0,2,1,83,
3383,3,0,49,0,5,1,45,
5104,3,0,59,0,4,1,42,
3974,5,0,63,0,5,0,84,
9725,5,0,83,0,5,0,56,
1095,3,0,68,1,1,0,45,
2530,3,0,59,0,4,1,80,
4816,4,0,80,0,4,1,45,
8017,2,0,77,0,1,0,52,
1066,5,0,46,0,5,1,88,
3271,4,0,66,0,2,0,46,
3856,5,0,58,0,5,1,97,
9015,4,0,50,0,5,1,40,
2479,5,0,51,0,1,1,63,
4566,4,0,44,0,2,0,53,
6775,3,0,70,0,2,1,72,
2702,4,0,,0,2,0,47,
8816,4,0,,0,2,1,99,
7606,4,0,57,0,2,1,86,
1111,3,0,84,0,3,0,96,
1322,3,0,50,0,1,1,67,
7932,5,0,59,0,1,1,52,
214,1,0,60,0,5,0,74,
4875,4,0,70,0,1,0,70,
7305,3,0,50,0,3,1,49,
9430,3,0,81,0,5,0,51,
3640,3,0,70,0,1,1,86,
559,3,0,50,0,1,1,77,
5499,5,0,48,0,5,0,45,
962,4,0,60,1,4,0,62,
3582,1,0,49,0,4,0,51,
3250,5,0,76,1,1,0,48,
4546,3,0,50,0,4,1,67,
7244,1,0,50,0,5,1,65,
1762,3,0,57,0,3,0,52,
429,1,0,53,0,4,0,76,
7613,3,0,85,0,5,1,86,
6828,5,0,46,0,2,0,65,
1426,5,0,52,0,5,0,82,
2560,5,0,81,0,3,0,95,
4323,1,0,58,0,5,1,49,
7178,4,0,48,0,5,1,51,
4111,4,0,58,0,2,1,63,
6397,,0,81,0,3,0,94,
6930,3,0,83,0,1,1,41,
2548,,0,63,0,1,1,58,
9310,3,0,,0,5,1,60,
8758,4,0,83,1,1,1,77,
4935,,0,48,0,1,0,69,
7712,3,0,88,1,5,0,95,
8209,,0,81,0,2,0,42,
1382,3,0,60,0,2,0,91,
826,4,0,54,0,2,1,55,
967,4,0,,0,1,1,75,
5667,5,0,74,0,3,1,77,
832,4,0,83,0,4,1,63,
7950,5,0,59,0,3,1,94,
2312,2,0,51,0,2,1,51,
4773,4,0,57,0,1,1,85,
1657,,0,59,0,3,1,99,
9058,3,0,54,0,4,1,80,
845,1,0,56,0,2,0,59,
6783,3,0,86,0,3,1,57,
9540,3,0,85,0,3,1,59,
6575,3,0,88,0,3,1,60,
1289,3,0,60,0,4,0,75,
6681,3,0,58,1,4,1,66,
4155,3,0,52,0,1,1,99,
4753,3,0,60,0,4,1,94,
5913,2,0,85,0,1,1,66,
9869,4,0,83,0,5,1,79,
4217,1,0,49,0,1,0,47,
14,5,0,81,0,1,0,50,
2624,5,1,50,1,5,1,68,
8293,5,0,64,0,2,1,93,
5408,3,0,64,0,3,1,52,
6022,2,0,69,0,5,1,99,
2609,5,0,54,0,4,1,85,
4789,5,0,80,0,1,0,52,
5047,5,0,74,1,4,0,63,
7593,,0,,0,3,0,98,
2138,3,0,63,0,3,1,86,
6780,4,0,53,0,5,1,48,
7871,4,0,59,0,3,0,65,
2283,5,0,62,0,1,0,71,
4892,3,0,,1,4,0,89,
8294,5,0,64,0,2,0,95,
9736,4,0,59,0,2,0,60,
2514,3,0,79,0,5,1,61,
7053,4,0,62,0,1,1,93,
642,3,0,80,0,2,0,55,
1256,3,0,75,0,1,1,80,
7287,2,0,68,0,5,1,97,
8570,5,0,74,0,4,0,62,
9688,5,0,92,0,1,0,73,
8791,3,1,93,1,3,1,91,
2988,4,0,50,0,5,1,41,
7726,3,0,58,0,3,0,40,
213,3,0,68,0,3,0,77,
324,3,0,66,0,3,1,66,
336,3,0,82,0,2,1,71,
448,4,0,60,0,3,1,50,
2336,3,0,58,0,5,1,44,
4306,3,1,62,1,3,0,66,
1103,1,0,43,0,2,0,76,
6195,1,0,69,0,3,1,77,
9267,2,0,43,0,3,1,41,
6401,5,0,81,0,5,0,47,
7750,5,0,90,0,1,1,72,
1883,3,0,83,0,2,0,93,
4350,3,0,79,0,5,1,85,
7583,3,0,60,0,4,1,86,
7872,3,0,86,1,1,1,73,
9984,5,0,51,0,3,0,75,
2251,3,0,44,0,1,0,80,
3467,4,0,85,0,1,1,70,
2980,3,0,53,0,4,0,76,
138,4,0,47,1,1,0,77,
1452,3,0,63,0,5,0,47,
3338,2,0,66,0,4,1,53,
23,,0,85,0,3,0,63,
1892,3,0,48,0,3,1,90,
3310,3,0,60,0,3,1,98,
9935,4,0,58,0,1,0,92,
3143,3,0,89,0,3,0,77,
5176,3,0,68,0,2,1,83,
2473,5,0,96,1,1,1,86,
7576,1,0,49,0,5,0,87,
7960,3,0,81,0,1,0,54,
5111,3,0,60,0,1,1,94,
1407,5,0,81,1,2,1,46,
5209,2,0,49,0,3,0,84,
5283,4,1,49,0,3,0,46,
1679,3,0,62,0,2,0,87,
8044,1,0,78,0,4,0,76,
8286,4,0,,0,5,0,76,
2881,4,0,50,0,3,1,62,
3803,3,0,84,0,3,0,58,
5376,4,0,60,0,2,0,62,
1752,3,0,53,0,3,0,81,
5962,5,0,48,0,4,0,66,
803,3,0,84,0,4,1,51,
6461,,0,60,1,1,1,97,
7475,,0,44,0,1,0,91,
1658,,0,51,0,4,0,92,
5777,3,0,48,0,5,0,88,
5009,5,0,86,0,5,1,66,
3828,1,0,69,0,2,0,71,
6593,3,0,55,0,4,0,72,
6860,1,0,47,0,5,1,61,
381,3,0,64,0,4,0,91,
7087,4,0,80,0,4,0,61,
701,1,0,57,0,5,1,90,
2720,1,0,47,0,2,1,49,
8767,4,0,69,0,4,0,89,
6463,5,0,62,0,5,0,72,
4992,5,0,58,0,3,0,94,
1272,3,0,80,1,1,1,76,
7421,5,0,49,0,2,0,66,
1220,1,0,44,0,2,1,93,
2758,4,0,59,0,2,0,80,
4710,5,0,51,0,3,0,51,
1326,5,0,59,0,3,1,52,
8407,2,0,49,0,2,1,41,
8729,4,0,48,0,1,0,41,
8911,3,0,54,0,5,0,92,
4349,5,0,59,0,3,0,53,
6416,5,0,55,0,3,0,95,
4624,5,1,97,1,4,0,99,
4428,3,0,54,0,2,0,63,
20,5,0,52,0,5,0,63,
3488,3,0,74,0,1,1,87,
4422,3,0,82,0,4,1,66,
810,3,0,54,0,4,0,61,
1191,3,0,52,0,2,0,49,
2983,,0,49,0,1,0,93,
6379,3,0,60,0,2,0,66,
2940,3,0,52,0,1,0,53,
1749,3,0,59,0,5,1,57,
6038,3,0,77,0,5,0,50,
6660,1,0,75,0,2,0,81,
9318,3,0,67,0,1,1,84,
63,3,0,59,0,3,0,42,
5134,5,0,46,0,4,0,45,
6842,5,0,81,0,1,0,96,
7137,5,0,82,0,2,0,82,
7199,3,0,52,0,1,0,92,
3455,4,0,60,0,5,1,95,
319,1,0,48,0,5,0,93,
478,5,0,86,0,2,0,84,
9929,,0,52,0,4,1,95,
989,3,0,86,0,2,0,64,
1086,3,0,74,0,5,0,41,
3822,3,0,82,0,4,1,91,
839,3,0,59,0,4,1,72,
275,,0,84,0,1,1,72,
152,3,0,65,0,2,1,41,
5034,2,0,46,0,2,0,96,
2889,3,0,79,0,4,0,69,
5255,3,0,46,0,4,1,68,
5991,5,0,,0,5,1,68,
5448,5,0,56,0,4,0,64,
2212,5,0,84,0,2,0,93,
6171,,0,71,0,3,1,74,
1345,5,0,84,0,2,0,88,
3830,4,0,64,0,2,0,74,
3490,1,0,50,0,1,1,54,
6147,1,0,47,0,3,1,69,
3305,3,0,48,0,5,1,72,
3198,4,0,49,0,5,0,90,
7491,2,0,49,0,3,0,64,
7823,4,0,91,1,2,0,70,
2193,5,0,50,0,4,0,99,
8956,5,0,62,0,2,0,88,
841,1,0,49,0,3,1,85,
7785,5,0,72,0,3,0,46,
9896,3,0,87,0,4,0,70,
8657,3,0,52,1,5,1,96,
4038,,0,65,0,2,1,46,
1292,5,0,53,0,2,0,62,
5212,,0,54,0,5,1,70,
4634,3,0,48,0,2,0,96,
6851,5,0,59,0,1,0,67,
8132,5,0,86,1,5,0,40,
3523,2,0,47,0,1,0,70,
4188,1,0,51,0,2,1,70,
9329,5,0,70,1,5,1,49,
4686,1,0,85,0,1,0,42,
5447,3,0,62,0,2,0,85,
8479,,0,69,1,1,1,98,
2099,2,0,69,0,1,1,64,
9273,5,0,56,0,4,1,43,
1074,4,0,82,0,1,0,91,
6824,5,0,46,0,5,1,79,
189,1,0,81,0,4,1,85,
81,3,0,81,0,2,0,94,
4835,5,0,72,0,2,1,68,
5196,2,0,55,0,1,0,85,
5432,5,1,81,0,2,1,67,
6012,5,0,66,1,3,1,87,
8641,4,0,62,0,4,1,72,
3554,3,0,82,0,1,0,45,
6999,4,0,88,0,4,0,48,
9491,5,0,59,0,3,1,47,
7370,5,0,48,0,5,1,92,
6729,2,0,53,0,3,0,78,
929,3,0,72,0,4,0,60,
6895,5,0,48,0,4,1,46,
9578,5,0,81,1,1,0,91,
9280,4,0,80,0,1,1,42,
7187,5,0,59,0,5,0,72,
8152,2,0,83,0,4,0,89,
9012,3,0,60,0,3,1,44,
4386,2,0,63,0,5,1,46,
9967,4,0,,0,3,0,94,
2925,4,0,69,0,5,0,42,
4064,2,0,81,0,3,1,78,
1266,4,0,51,0,3,1,89,
4466,3,0,58,0,3,1,90,
9976,4,1,53,0,1,1,64,
4931,3,0,75,0,1,0,73,
1004,3,0,81,0,5,1,94,
6584,,0,56,0,3,0,50,
1228,4,0,55,0,4,1,99,
5350,5,0,51,0,2,1,90,
5981,3,0,64,0,4,1,67,
4622,4,0,71,0,3,1,53,
9529,5,0,83,0,5,1,55,
8067,4,0,83,0,4,1,51,
1737,,0,66,0,4,1,91,
2936,3,0,49,1,1,0,93,
6445,3,0,80,0,2,0,45,
5935,,0,84,0,1,0,82,
9108,4,0,86,0,4,0,62,
6596,1,0,48,0,3,1,42,
6789,4,0,56,0,1,1,77,
3642,2,0,50,0,5,0,54,
7997,1,0,76,0,2,1,83,
7133,3,0,71,0,4,0,41,
4961,3,0,58,0,5,0,83,
4600,1,0,57,0,3,0,78,
5921,3,0,56,0,5,1,59,
8569,2,0,55,0,1,0,55,
2629,1,1,58,0,3,0,69,
3881,5,0,64,1,3,1,53,
9581,3,0,57,0,5,0,43,
2460,3,0,77,0,5,1,72,
5922,3,0,54,0,2,0,83,
7947,3,0,48,0,4,0,81,
1500,3,0,56,0,2,1,50,
2364,3,0,56,0,4,1,52,
3289,2,0,88,0,5,1,60,
6656,1,0,,0,1,0,95,
4118,4,0,52,0,3,1,79,
6744,,0,52,0,5,0,82,
2353,,0,72,0,2,0,88,
3355,3,0,78,0,1,1,47,
1405,4,0,60,0,1,0,53,
5707,3,0,54,0,1,1,78,
9506,5,1,78,0,2,1,46,
1308,2,0,93,1,4,0,74,
8655,4,0,58,0,4,1,48,
9766,3,0,60,0,1,0,42,
940,3,0,,0,5,1,85,
2927,,0,81,0,4,1,64,
8181,2,0,53,0,3,1,68,
9105,,0,51,0,1,1,76,
5097,3,0,43,0,4,0,85,
5121,2,0,46,0,2,0,67,
6238,3,0,49,0,3,1,86,
932,3,0,81,0,4,0,75,
2920,3,0,81,0,2,0,75,
3972,5,0,49,0,4,1,64,
9697,3,0,55,0,4,1,80,
3610,3,0,70,0,1,1,94,
7512,5,0,48,0,1,0,56,
8625,1,0,50,0,4,0,96,
