Days,Benfica - Stock,Benfica - League,Benfica - Home,Benfica - Opponent,Benfica - Spectators,Benfica - Ranking,Benfica - Points,Benfica - Entry Players,Benfica - Entry Values,Benfica - Exit Players,Benfica - Exit Values,Porto - Stock,Porto - League,Porto - Home,Porto - Opponent,Porto - Spectators,Porto - Ranking,Porto - Points,Porto - Entry Players,Porto - Entry Values,Porto - Exit Players,Porto - Exit Values,Sporting - Stock,Sporting - League,Sporting - Home,Sporting - Opponent,Sporting - Spectators,Sporting - Ranking,Sporting - Points,Sporting - Entry Players,Sporting - Entry Values,Sporting - Exit Players,Sporting - Exit Values,Ajax - Stock,Ajax - League,Ajax - Home,Ajax - Opponent,Ajax - Spectators,Ajax - Ranking,Ajax - Points,Ajax - Entry Players,Ajax - Entry Values,Ajax - Exit Players,Ajax - Exit Values,Dortmund - Stock,Dortmund - League,Dortmund - Home,Dortmund - Opponent,Dortmund - Spectators,Dortmund - Ranking,Dortmund - Points,Dortmund - Entry Players,Dortmund - Entry Values,Dortmund - Exit Players,Dortmund - Exit Values,Juventus - Stock,Juventus - League,Juventus - Home,Juventus - Opponent,Juventus - Spectators,Juventus - Ranking,Juventus - Points,Juventus - Entry Players,Juventus - Entry Values,Juventus - Exit Players,Juventus - Exit Values,Manchester United - Stock,Manchester United - League,Manchester United - Home,Manchester United - Opponent,Manchester United - Spectators,Manchester United - Ranking,Manchester United - Points,Manchester United - Entry Players,Manchester United - Entry Values,Manchester United - Exit Players,Manchester United - Exit Values,Lyon - Stock,Lyon - League,Lyon - Home,Lyon - Opponent,Lyon - Spectators,Lyon - Ranking,Lyon - Points,Lyon - Entry Players,Lyon - Entry Values,Lyon - Exit Players,Lyon - Exit Values,Copenhagen - Stock,Copenhagen - League,Copenhagen - Home,Copenhagen - Opponent,Copenhagen - Spectators,Copenhagen - Ranking,Copenhagen - Points,Copenhagen - Entry Players,Copenhagen - Entry Values,Copenhagen - Exit Players,Copenhagen - Exit Values,Braga - Stock,Braga - League,Braga - Home,Braga - Opponent,Braga - Spectators,Braga - Ranking,Braga - Points,Braga - Entry Players,Braga - Entry Values,Braga - Exit Players,Braga - Exit Values,Roma - Stock,Roma - League,Roma - Home,Roma - Opponent,Roma - Spectators,Roma - Ranking,Roma - Points,Roma - Entry Players,Roma - Entry Values,Roma - Exit Players,Roma - Exit Values,Milan - Stock,Milan - League,Milan - Home,Milan - Opponent,Milan - Spectators,Milan - Ranking,Milan - Points,Milan - Entry Players,Milan - Entry Values,Milan - Exit Players,Milan - Exit Values
17/12/2017,,15.000,F,Tondela,4987,,3,,,,,,,,,,,,,,,,,15.000,C,Portimonense,43797,,3,,,,,,17.000,F,AZ Alkmaar,17000,,3,,,,,,,,,,,,,,,,,17.000,F,Bolonha,29270,,3,,,,,,18.000,F,West Brom,24782,,3,,,,,,18.000,C,Marselha,57206,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.000,F,Hellas Verona,19439,7,0,,,,
16/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.000,C,Hoffenheim,81000,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.000,C,Belenenses,7803,,3,,,,,,17.000,C,Cagliari Calcio,33133,,3,,,,,,,,,,,,,,,
15/12/2017,1.180,,,,,,,,,,,1.180,,,,,,,,,,,1.180,,,,,,,,,,,1.180,,,,,,,,,,,1.180,,,,,,,,,,,1.180,,,,,,,,,,,1.180,,,,,,,,,,,1.180,,,,,,,,,,,1.180,,,,,,,,,,,1.180,,,,,,,,,,,1.180,,,,,,,,,,,1.180,,,,,,,,,,
14/12/2017,1.151,,,,,,,,,,,1.151,Oitavos de final,C,Vitória SC,,,3,,,,,1.151,,,,,,,,,,,1.151,16.000,C,Excelsior,51695,,3,,,,,1.151,,,,,,,,,,,1.151,,,,,,,,,,,1.151,,,,,,,,,,,1.151,,,,,,,,,,,1.151,,,,,,,,,,,1.151,,,,,,,,,,,1.151,,,,,,,,,,,1.151,,,,,,,,,,
13/12/2017,1.160,Oitavos de final,F,Rio Ave,,,0,,,,,1.160,,,,,,,,,,,1.160,Oitavos de final,C,Vilaverdense,,,3,,,,,1.160,,,,,,,,,,,1.160,,,,,,,,,,,1.160,,,,,,,,,,,1.160,17.000,C,Bournemouth,74798,,3,,,,,1.160,Oitavos de final,F,Montpellier,7447,,0,,,,,1.160,,,,,,,,,,,1.160,,,,,,,,,,,1.160,,,,,,,,,,,1.160,Oitavos de final,C,Hellas Verona,9263,,3,,,,
12/12/2017,1.130,,,,,,,,,,,1.130,,,,,,,,,,,1.130,,,,,,,,,,,1.130,,,,,,,,,,,1.130,16.000,F,Mainz,32976,8,3,,,,,1.130,,,,,,,,,,,1.130,,,,,,,,,,,1.130,,,,,,,,,,,1.130,,,,,,,,,,,1.130,,,,,,,,,,,1.130,,,,,,,,,,,1.130,,,,,,,,,,
11/12/2017,1.110,,,,,,,,,,,1.110,,,,,,,,,,,1.110,,,,,,,,,,,1.110,,,,,,,,,,,1.110,,,,,,,,,,,1.110,,,,,,,,,,,1.110,,,,,,,,,,,1.110,,,,,,,,,,,1.110,,,,,,,,,,,1.110,14.000,F,Marítimo,6327,,0,,,,,1.110,,,,,,,,,,,1.110,,,,,,,,,,
10/12/2017,,,,,,,,,,,,,14.000,F,Vitória FC,4228,,3,,,,,,,,,,,,,,,,,15.000,C,PSV,52379,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.000,C,Man. City,74847,,0,,,,,,17.000,F,Amiens SC,9130,2,3,,,,,,19.000,F,Aalborg BK,6835,,1,,,,,,,,,,,,,,,,,16.000,F,Chievo Verona,10000,,1,,,,,,16.000,C,Bolonha,39504,7,3,,,,
09/12/2017,,14.000,C,Estoril,49520,,3,,,,,,,,,,,,,,,,,14.000,F,Boavista,8271,,3,,,,,,,,,,,,,,,,,15.000,C,Werder Bremen,81160,6,0,,,,,,16.000,C,Inter,41475,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/12/2017,1.150,,,,,,,,,,,1.150,,,,,,,,,,,1.150,,,,,,,,,,,1.150,,,,,,,,,,,1.150,,,,,,,,,,,1.150,,,,,,,,,,,1.150,,,,,,,,,,,1.150,,,,,,,,,,,1.150,,,,,,,,,,,1.150,,,,,,,,,,,1.150,,,,,,,,,,,1.150,,,,,,,,,,
07/12/2017,1.150,,,,,,,,,,,1.150,,,,,,,,,,,1.150,,,,,,,,,,,1.150,,,,,,,,,,,1.150,,,,,,,,,,,1.150,,,,,,,,,2,"€1,500,000",1.150,,,,,,,,,1,"€8,500,000",1.150,Fase de grupos,F,Atalanta BC,13925,,0,,,,,1.150,Fase de grupos,C,FC Sheriff,14246,,3,,,,,1.150,Fase de grupos,F,Basaksehir,5241,,0,,,,,1.150,,,,,,,,,,,1.150,Fase de grupos,F,HNK Riéca,8021,,0,1,"€980,000",,
06/12/2017,1.120,,,,,,,,,,,1.120,Fase de grupos,C,Mónaco,42509,,3,,,,,1.120,,,,,,,,,,,1.120,,,,,,,,,,,1.120,Fase de grupos,F,Real Madrid,73323,,0,,,,,1.120,,,,,,,,,,,1.120,,,,,,,,,,,1.120,,,,,,,,,,,1.120,,,,,,,,,,,1.120,,,,,,,,,,,1.120,,,,,,,,,,,1.120,,,,,,,,,,
05/12/2017,1.200,Fase de grupos,C,FC Basileia,22470,,0,,,,,1.200,,,,,,,,,,,1.200,Fase de grupos,F,Barcelona,48336,,0,,,,,1.200,,,,,,,,,,,1.200,,,,,,,,,,,1.200,Fase de grupos,F,Olympiacos,29567,,3,,,,,1.200,Fase de grupos,C,CSKA Moscovo,74669,,3,,,,,1.200,,,,,,,,,,,1.200,,,,,,,,,,,1.200,,,,,,,,,,,1.200,Fase de grupos,C,Qarabag FK,34258,,3,,,,,1.200,,,,,,,,,,
04/12/2017,1.131,,,,,,,,,,,1.131,,,,,,,,,,,1.131,,,,,,,,,,,1.131,,,,,,,,,,,1.131,,,,,,,,,,,1.131,,,,,,,,,,,1.131,,,,,,,,,,,1.131,,,,,,,,,,,1.131,,,,,,,,,,,1.131,,,,,,,,,,,1.131,,,,,,,,,,,1.131,,,,,,,,,,
03/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.000,F,SM Caen,19455,3,3,,,,,,18.000,C,Nordsjaelland,14952,,0,,,,,,13.000,C,Paços Ferreira,18483,,3,,,,,,,,,,,,,,,,,15.000,F,Benevento,15710,8,1,,,,
02/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.000,F,FC Twente,27500,,1,,,,,,14.000,F,Leverkusen,30210,5,1,,,,,,,,,,,,,,,,,15.000,F,Arsenal,59547,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2017,1.200,13.000,F,FC Porto,49809,,1,,,,,1.200,13.000,C,Benfica,49809,,1,,,,,1.200,13.000,C,Belenenses,46881,,3,,,,,1.200,,,,,,,,,,,1.200,,,,,,,,,,,1.200,15.000,F,Nápoles,55567,,3,1,"€19,000,000",,,1.200,,,,,,,,,1,"€23,000,000",1.200,,,,,,,,,,,1.200,,,,,,,1,"€500,000",,,1.200,,,,,,,,,,,1.200,15.000,C,SPAL,35609,,3,,,,,1.200,,,,,,,,,,
30/11/2017,1.200,,,,,,,,,,,1.200,,,,,,,,,,,1.200,,,,,,,,,,,1.200,,,,,,,,,,,1.200,,,,,,,,,,,1.200,,,,,,,,,,,1.200,,,,,,,,,,,1.200,,,,,,,,,,,1.200,,,,,,,,,,,1.200,,,,,,,,,,,1.200,,,,,,,,,,,1.200,,,,,,,,,,
29/11/2017,1.145,,,,,,,,,,,1.145,,,,,,,,,,,1.145,,,,,,,,,,,1.145,,,,,,,,,,,1.145,,,,,,,,,,,1.145,,,,,,,,,,,1.145,,,,,,,,,,,1.145,15.000,C,LOSC Lille,31679,2,0,,,,,1.145,,,,,,,,,,,1.145,,,,,,,,,,,1.145,,,,,,,,,,,1.145,,,,,,,,,,
28/11/2017,1.220,,,,,,,,,,,1.220,,,,,,,,,,,1.220,,,,,,,,,,,1.220,,,,,,,,,,,1.220,,,,,,,,,,,1.220,,,,,,,,,,,1.220,14.000,F,Watford,20552,,3,,,,,1.220,,,,,,,,,,,1.220,,,,,,,,,,,1.220,,,,,,,,,,,1.220,,,,,,,,,,,1.220,,,,,,,,,,
27/11/2017,1.107,,,,,,,,,,,1.107,,,,,,,,,,,1.107,,,,,,,,,,,1.107,,,,,,,,,,,1.107,,,,,,,,,,,1.107,,,,,,,,,,,1.107,,,,,,,,,,,1.107,,,,,,,,,,,1.107,,,,,,,,,,,1.107,12.000,C,Feirense,7845,,3,,,,,1.107,,,,,,,,,,,1.107,,,,,,,,,,
26/11/2017,,12.000,C,Vitória FC,47632,,3,,,,,,,,,,,,,,,,,12.000,F,Paços Ferreira,5534,,3,,,,,,13.000,C,Roda JC,51685,,3,,,,,,,,,,,,,,,,,14.000,C,Crotone,38963,,3,,,,,,,,,,,,,,,,,14.000,F,OGC Nice,27542,3,3,,,,,,17.000,C,Lyngby BK,16678,,3,,,,,,,,,,,,,,,,,14.000,F,Génova,20949,,1,,,,,,14.000,C,Torino,53923,7,1,,,,
25/11/2017,,,,,,,,,,,,,12.000,F,CD Aves,5393,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.000,C,Schalke,80179,5,1,,,,,,,,,,,,,,,,,13.000,C,Brighton,75018,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/11/2017,1.126,,,,,,,,,,,1.126,,,,,,,,,,,1.126,,,,,,,,,,,1.126,,,,,,,,,,,1.126,,,,,,,,,,,1.126,,,,,,,,,,,1.126,,,,,,,,,,,1.126,,,,,,,,,,,1.126,,,,,,,,,,,1.126,,,,,,,,,,,1.126,,,,,,,,,,,1.126,,,,,,,,,,
23/11/2017,1.171,,,,,,,,,,,1.171,,,,,,,,,,,1.171,,,,,,,,,,,1.171,,,,,,,,,,,1.171,,,,,,,,,,,1.171,,,,,,,,,,,1.171,,,,,,,,,,,1.171,Fase de grupos,C,Apol. Limassol,26972,,3,,,,,1.171,Fase de grupos,F,Loko Moscovo,10896,,0,,,,,1.171,Fase de grupos,C,Hoffenheim,10054,,3,,,,,1.171,,,,,,,,,,,1.171,Fase de grupos,C,Áustria Viena,17932,,3,,,,
22/11/2017,1.172,Fase de grupos,F,CSKA Moscovo,27709,,0,,,,,1.172,,,,,,,,,,,1.172,Fase de grupos,C,Olympiacos,42528,,3,,,,,1.172,,,,,,,,,,,1.172,,,,,,,,,,,1.172,Fase de grupos,C,Barcelona,40876,,1,,,,,1.172,Fase de grupos,F,FC Basileia,36000,,0,,,,,1.172,,,,,,,,,,,1.172,,,,,,,,,,,1.172,,,,,,,,,,,1.172,Fase de grupos,F,Atlético Madrid,56253,,0,,,,,1.172,,,,,,,,,,
21/11/2017,1.200,,,,,,,,,,,1.200,Fase de grupos,F,Besiktas,36919,,1,,,,,1.200,,,,,,,,,,,1.200,,,,,,,,,,,1.200,Fase de grupos,C,Tottenham,65849,,0,,,,,1.200,,,,,,,,,,,1.200,,,,,,,,,,,1.200,,,,,,,,,,,1.200,,,,,,,,,,,1.200,,,,,,,,,,,1.200,,,,,,,,,,,1.200,,,,,,,,,,
20/11/2017,1.202,,,,,,,,,,,1.202,,,,,,,,,,,1.202,,,,,,,,,,,1.202,,,,,,,,,,,1.202,,,,,,,,,,,1.202,,,,,,,,,,,1.202,,,,,,,,,,,1.202,,,,,,,,,,,1.202,,,,,,,,,,,1.202,,,,,,,,,,,1.202,,,,,,,,,,,1.202,,,,,,,,,,
19/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.000,F,UC Sampdoria,28786,,0,,,,,,,,,,,,,,,,,13.000,C,Montpellier,47651,3,1,,,,,,16.000,F,SönderjyskE,6337,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/11/2017,,4ª eliminatória,C,Vitória FC,28835,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.000,F,NAC Breda,18969,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.000,C,Newcastle,75035,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ª eliminatória,F,Rio Ave,,,0,,,,,,13.000,C,Lázio,55775,,3,,,,,,13.000,F,Nápoles,36557,7,0,,,,
17/11/2017,1.211,,,,,,,,,,,1.211,4ª eliminatória,C,Portimonense,20687,,3,,,,,1.211,,,,,,,,,,,1.211,,,,,,,,,,,1.211,12.000,F,Estugarda,58932,3,0,,,,,1.211,,,,,,,,,,,1.211,,,,,,,,,,,1.211,,,,,,,,,,,1.211,,,,,,,,,,,1.211,,,,,,,,,,,1.211,,,,,,,,,,,1.211,,,,,,,,,,
16/11/2017,1.212,,,,,,,,,,,1.212,,,,,,,,,,,1.212,4ª eliminatória,C,Famalicão,,,3,,,,,1.212,,,,,,,,,,,1.212,,,,,,,,,,,1.212,,,,,,,,,,,1.212,,,,,,,,,,,1.212,,,,,,,,,,,1.212,,,,,,,,,,,1.212,,,,,,,,,,,1.212,,,,,,,,,,,1.212,,,,,,,,,,
15/11/2017,1.232,,,,,,,,,,,1.232,,,,,,,,,,,1.232,,,,,,,,,,,1.232,,,,,,,,,,,1.232,,,,,,,,,,,1.232,,,,,,,,,,,1.232,,,,,,,,,,,1.232,,,,,,,,,,,1.232,,,,,,,,,,,1.232,,,,,,,,,,,1.232,,,,,,,,,,,1.232,,,,,,,,,,
14/11/2017,1.217,,,,,,,,,,,1.217,,,,,,,,,,,1.217,,,,,,,,,,,1.217,,,,,,,,,,,1.217,,,,,,,,,,,1.217,,,,,,,,,,,1.217,,,,,,,,,,,1.217,,,,,,,,,,,1.217,,,,,,,,,,,1.217,,,,,,,,,,,1.217,,,,,,,,,,,1.217,,,,,,,,,,
13/11/2017,1.206,,,,,,,,,,,1.206,,,,,,,,,,,1.206,,,,,,,,,,,1.206,,,,,,,,,,,1.206,,,,,,,,,,,1.206,,,,,,,,,,,1.206,,,,,,,,,,,1.206,,,,,,,,,,,1.206,,,,,,,,,,,1.206,,,,,,,,,,,1.206,,,,,,,,,,,1.206,,,,,,,,,,
12/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/2017,1.329,,,,,,,,,,,1.329,,,,,,,,,,,1.329,,,,,,,,,,,1.329,,,,,,,,,,,1.329,,,,,,,,,,,1.329,,,,,,,,,,,1.329,,,,,,,,,,,1.329,,,,,,,,,,,1.329,,,,,,,,,,,1.329,,,,,,,,,,,1.329,,,,,,,,,,,1.329,,,,,,,,,,
09/11/2017,1.280,,,,,,,,,,,1.280,,,,,,,,,,,1.280,,,,,,,,,,,1.280,,,,,,,,,,,1.280,,,,,,,,,,,1.280,,,,,,,,,,,1.280,,,,,,,,,,,1.280,,,,,,,,,,,1.280,,,,,,,,,,,1.280,,,,,,,,,,,1.280,,,,,,,,,,,1.280,,,,,,,,,,
08/11/2017,1.285,,,,,,,,,,,1.285,,,,,,,,,,,1.285,,,,,,,,,,,1.285,,,,,,,1,"€3,650,000",,,1.285,,,,,,,,,,,1.285,,,,,,,,,,,1.285,,,,,,,,,,,1.285,,,,,,,,,,,1.285,,,,,,,,,,,1.285,,,,,,,,,,,1.285,,,,,,,,,,,1.285,,,,,,,,,,
07/11/2017,1.300,,,,,,,,,,,1.300,,,,,,,,,,,1.300,,,,,,,,,,,1.300,,,,,,,,,,,1.300,,,,,,,,,,,1.300,,,,,,,,,,,1.300,,,,,,,,,,,1.300,,,,,,,,,,,1.300,,,,,,,,,,,1.300,,,,,,,,,,,1.300,,,,,,,,,,,1.300,,,,,,,,,,
06/11/2017,1.350,,,,,,,,,,,1.350,,,,,,,,,,,1.350,,,,,,,,,,,1.350,,,,,,,,,,,1.350,,,,,,,,,,,1.350,,,,,,,,,,,1.350,,,,,,,,,,,1.350,,,,,,,,,,,1.350,,,,,,,,,,,1.350,,,,,,,,,,,1.350,,,,,,,,,,,1.350,,,,,,,,,,
05/11/2017,,11.000,F,Vitória SC,25702,,3,,,,,,,,,,,,,,,,,11.000,C,Braga,42844,,1,,,,,,11.000,C,FC Utrecht,51758,,0,,,,,,,,,,,,,,,,,12.000,C,Benevento,40863,,3,,,,,,11.000,F,Chelsea,41615,,0,,,,,,12.000,F,Saint-Étienne,38993,3,3,,,,,,15.000,C,Bröndby IF,24446,,0,,,,,,11.000,F,Sporting,42844,,1,,,,,,12.000,F,Fiorentina,25026,,3,,,,,,12.000,F,Sassuolo,12683,7,3,,,,
04/11/2017,,,,,,,,,,,,,11.000,C,Belenenses,38516,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.000,C,Bayern,81360,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/11/2017,1.325,,,,,,,,,,,1.325,,,,,,,,,,,1.325,,,,,,,,,,,1.325,,,,,,,,,,,1.325,,,,,,,,,,,1.325,,,,,,,,,,,1.325,,,,,,,,,,,1.325,,,,,,,,,,,1.325,,,,,,,,,,,1.325,,,,,,,,,,,1.325,,,,,,,,,,,1.325,,,,,,,,,,
02/11/2017,1.325,,,,,,,,,,,1.325,,,,,,,,,,,1.325,,,,,,,,,,,1.325,,,,,,,,,,,1.325,,,,,,,,,,,1.325,,,,,,,,,,,1.325,,,,,,,,,,,1.325,Fase de grupos,C,Everton,48103,,3,,,,,1.325,Fase de grupos,C,Fastav Zlin,16189,,3,,,,,1.325,Fase de grupos,F,Ludogorets,7544,,1,,,,,1.325,,,,,,,,,,,1.325,Fase de grupos,F,AEK Atenas,40538,,1,,,,
01/11/2017,1.342,,,,,,,,,,,1.342,Fase de grupos,C,Leipzig,41616,,3,,,,,1.342,,,,,,,,,,,1.342,,,,,,,,,,,1.342,Fase de grupos,C,APOEL Nicósia,64500,,1,,,,,1.342,,,,,,,,,,,1.342,,,,,,,,,,,1.342,,,,,,,,,,,1.342,,,,,,,,,,,1.342,,,,,,,,,,,1.342,,,,,,,,,,,1.342,,,,,,,,,,
31/10/2017,1.338,Fase de grupos,F,Man. United,74437,,0,,,,,1.338,,,,,,,,,,,1.338,Fase de grupos,C,Juventus,48442,,1,,,,,1.338,,,,,,,,,,,1.338,,,,,,,,,,,1.338,Fase de grupos,F,Sporting,48442,,1,,,,,1.338,Fase de grupos,C,Benfica,74437,,3,,,,,1.338,,,,,,,,,,,1.338,,,,,,,,,,,1.338,,,,,,,,,,,1.338,Fase de grupos,C,Chelsea,55036,,3,,,,,1.338,,,,,,,,,,
30/10/2017,1.342,,,,,,,,,,,1.342,,,,,,,,,,,1.342,,,,,,,,,,,1.342,,,,,,,,,,,1.342,,,,,,,,,,,1.342,,,,,,,,,,,1.342,,,,,,,,,,,1.342,,,,,,,,,,,1.342,,,,,,,,,,,1.342,,,,,,,,,,,1.342,,,,,,,,,,,1.342,,,,,,,,,,
29/10/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.000,C,FC Metz,53921,4,3,,,,,,14.000,F,AC Horsens,4751,,1,,,,,,10.000,C,Chaves,11620,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
28/10/2017,,,,,,,,,,,,,10.000,F,Boavista,14676,,3,,,,,,,,,,,,,,,,,10.000,F,Willem II,13907,,3,,,,,,10.000,F,Hannover,49000,1,0,,,,,,11.000,F,AC Milan,78328,,3,,,,,,10.000,C,Tottenham,75034,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.000,C,Bolonha,35202,,3,,,,,,11.000,C,Juventus,78328,8,0,,,,
27/10/2017,1.336,10.000,C,Feirense,47207,,3,,,,,1.336,,,,,,,,,,,1.336,10.000,F,Rio Ave,7158,,3,,,,,1.336,,,,,,,,,,,1.336,,,,,,,,,,,1.336,,,,,,,,,,,1.336,,,,,,,,,,,1.336,,,,,,,,,,,1.336,,,,,,,,,,,1.336,,,,,,,,,,,1.336,,,,,,,,,,,1.336,,,,,,,,,,
26/10/2017,1.336,,,,,,,,,,,1.336,,,,,,,,,,,1.336,,,,,,,,,,,1.336,,,,,,,,,,,1.336,,,,,,,,,,,1.336,,,,,,,,,,,1.336,,,,,,,,,,,1.336,,,,,,,,,,,1.336,,,,,,,,,,,1.336,,,,,,,,,,,1.336,,,,,,,,,,,1.336,,,,,,,,,,
25/10/2017,1.332,,,,,,,,,,,1.332,,,,,,,,,,,1.332,,,,,,,,,,,1.332,2ª eliminatória,F,De Dijk,6618,,3,,,,,1.332,,,,,,,,,,,1.332,10.000,C,SPAL,39953,,3,,,,,1.332,,,,,,,,,,,1.332,,,,,,,,,,,1.332,,,,,,,,,,,1.332,,,,,,,,,,,1.332,10.000,C,Crotone,31605,,3,,,,,1.332,10.000,F,Chievo Verona,18000,11,3,,,,
24/10/2017,1.323,,,,,,,,,,,1.323,Fase de grupos,C,Leixões,26207,,1,,,,,1.323,,,,,,,,,,,1.323,,,,,,,,,,,1.323,2ª eliminatória,F,Magdeburgo,23102,,3,,,,,1.323,,,,,,,,,,,1.323,4ª eliminatória,F,Swansea,20083,,3,,,,,1.323,,,,,,,,,,,1.323,,,,,,,,,,,1.323,,,,,,,,,,,1.323,,,,,,,,,,,1.323,,,,,,,,,,
23/10/2017,1.322,,,,,,,,,,,1.322,,,,,,,,,,,1.322,,,,,,,,,,,1.322,,,,,,,,,,,1.322,,,,,,,,,,,1.322,,,,,,,,,,,1.322,,,,,,,,,,,1.322,,,,,,,,,,,1.322,,,,,,,,,,,1.322,9.000,F,Moreirense,1595,,3,,,,,1.322,,,,,,,,,,,1.322,,,,,,,,,,
22/10/2017,,9.000,F,CD Aves,5450,,3,,,,,,,,,,,,,,,,,9.000,C,Chaves,42285,,3,,,,,,9.000,F,Feyenoord,47500,,3,,,,,,,,,,,,,,,,,9.000,F,Udinese Calcio,21992,,3,,,,,,,,,,,,,,,,,10.000,F,Troyes,14722,6,3,,,,,,13.000,C,Aarhus GF,17481,,3,,,,,,,,,,,,,,,,,9.000,F,Torino,19646,,3,,,,,,9.000,C,Génova,47219,10,1,,,,
21/10/2017,,,,,,,,,,,,,9.000,C,Paços Ferreira,40121,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.000,F,Frankfurt,51500,1,1,,,,,,,,,,,,,,,,,9.000,F,Huddersfield,24426,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/10/2017,1.345,,,,,,,,,,,1.345,,,,,,,,,,,1.345,,,,,,,,,,,1.345,,,,,,,,,,,1.345,,,,,,,,,,,1.345,,,,,,,,,,,1.345,,,,,,,,,,,1.345,,,,,,,,,,,1.345,,,,,,,,,,,1.345,,,,,,,,,,,1.345,,,,,,,,,,,1.345,,,,,,,,,,
19/10/2017,1.400,,,,,,,,,,,1.400,,,,,,,,,,,1.400,,,,,,,,,,,1.400,,,,,,,,,,,1.400,,,,,,,,,,,1.400,,,,,,,,,,,1.400,,,,,,,,,,,1.400,Fase de grupos,F,Everton,27160,,3,,,,,1.400,Fase de grupos,F,Fastav Zlin,6245,,1,,,,,1.400,Fase de grupos,C,Ludogorets,8623,,0,,,,,1.400,,,,,,,,,,,1.400,Fase de grupos,C,AEK Atenas,20812,,1,,,,
18/10/2017,1.460,Fase de grupos,C,Man. United,57684,,0,,,,,1.460,,,,,,,,,,,1.460,Fase de grupos,F,Juventus,36288,,0,,,,,1.460,,,,,,,,,,,1.460,,,,,,,,,,,1.460,Fase de grupos,C,Sporting,36288,,3,,,,,1.460,Fase de grupos,F,Benfica,57684,,3,,,,,1.460,,,,,,,,,,,1.460,,,,,,,,,,,1.460,,,,,,,,,,,1.460,Fase de grupos,F,Chelsea,41105,,1,,,,,1.460,,,,,,,,,,
17/10/2017,1.460,,,,,,,,,,,1.460,Fase de grupos,F,Leipzig,41496,,0,,,,,1.460,,,,,,,,,,,1.460,,,,,,,,,,,1.460,Fase de grupos,F,APOEL Nicósia,15604,,1,,,,,1.460,,,,,,,,,,,1.460,,,,,,,,,,,1.460,,,,,,,,,,,1.460,,,,,,,,,,,1.460,,,,,,,,,,,1.460,,,,,,,,,,,1.460,,,,,,,,,,
16/10/2017,1.460,,,,,,,,,,,1.460,,,,,,,,,,,1.460,,,,,,,,,,,1.460,,,,,,,,,,,1.460,,,,,,,,,,,1.460,,,,,,,,,,,1.460,,,,,,,,,,,1.460,,,,,,,,,,,1.460,,,,,,,,,,,1.460,,,,,,,,,,,1.460,,,,,,,,,,,1.460,,,,,,,,,,
